fraud,incident_type_theft,policy_state_ca,policy_deductable,num_witnesses,policy_state_or,incident_month,customer_gender_female,num_insurers_past_5_years,customer_gender_male,total_claim_amount,authorities_contacted_police,incident_day,collision_type_side,customer_age,customer_education,driver_relationship_child,driver_relationship_spouse,injury_claim,incident_dow,collision_type_na,incident_severity,driver_relationship_self,num_claims_past_year,months_as_customer,auto_year,num_vehicles_involved,policy_state_nv,authorities_contacted_ambulance,num_injuries,policy_liability,police_report_available,driver_relationship_na,incident_type_breakin,authorities_contacted_none,authorities_contacted_fire,driver_relationship_other,policy_state_id,incident_hour,vehicle_claim,incident_type_collision,policy_annual_premium,policy_state_az,policy_state_wa,collision_type_rear,collision_type_front
0,0,0,750,1,1,8,0,4,1,24218.0,0,27,0,70,1,0,0,15000.0,1,0,0,1,0,11,2018,2,0,0,0,3,0,0,0,1,0,0,0,13,9218.0,1,2700,0,0,0,1
0,0,0,750,0,0,10,1,1,0,31500.0,1,16,1,27,1,0,1,23000.0,2,0,1,0,0,74,2014,2,0,0,1,2,1,0,0,0,0,0,0,14,8500.0,1,3000,1,0,0,0
0,1,0,750,0,0,4,0,2,1,32134.0,1,3,0,36,3,0,0,9500.0,2,1,1,0,0,54,2011,1,0,0,0,1,0,1,0,0,0,0,1,9,22634.0,0,3000,0,0,0,0
0,0,1,750,0,0,8,0,1,1,105155.0,1,15,1,71,4,0,0,83000.0,3,0,1,1,0,284,2020,2,0,0,0,0,1,0,0,0,0,0,0,17,22155.0,1,2900,0,0,0,0
0,0,1,750,1,0,1,1,1,0,60500.0,0,17,1,70,1,0,0,21500.0,3,0,2,1,1,231,2017,2,0,0,3,1,0,0,0,0,1,0,0,12,39000.0,1,3000,0,0,0,0
0,0,0,750,0,1,3,0,1,1,34142.0,0,14,1,49,2,0,0,13800.0,3,0,2,1,0,118,2013,2,0,0,1,1,0,0,0,0,1,0,0,9,20342.0,1,2900,0,0,0,0
0,1,1,750,0,0,10,1,1,0,17000.0,1,21,0,29,1,0,0,0.0,0,1,1,0,0,79,2015,1,0,0,0,2,0,1,0,0,0,0,0,1,17000.0,0,2950,0,0,0,0
0,0,0,750,1,0,9,0,1,1,27823.0,1,24,1,35,3,0,0,10400.0,1,0,1,1,1,40,2010,2,0,0,0,1,1,0,0,0,0,0,0,5,17423.0,1,3000,1,0,0,0
0,0,1,750,5,0,2,0,1,0,16785.0,1,14,0,22,1,0,0,4000.0,3,0,0,1,0,29,2018,3,0,0,0,1,1,0,0,0,0,0,0,13,12785.0,1,3000,0,0,0,1
0,0,1,750,1,0,5,0,1,0,12638.0,1,22,0,39,1,0,0,5700.0,2,0,1,1,0,81,2010,2,0,0,2,2,0,0,0,0,0,0,0,16,6938.0,1,2800,0,0,0,1
0,0,0,750,0,0,11,1,2,0,20109.0,1,21,0,33,1,0,0,15700.0,3,0,0,1,0,55,2015,2,0,0,0,2,1,0,0,0,0,0,0,0,4409.0,1,3000,0,1,1,0
0,0,1,750,1,0,7,1,2,0,11000.0,1,9,0,42,1,0,0,0.0,1,0,1,1,0,30,2017,2,0,0,0,2,0,0,0,0,0,0,0,23,11000.0,1,3000,0,0,0,1
0,0,0,750,0,1,11,0,1,1,22000.0,1,29,1,42,3,0,0,0.0,4,0,1,1,0,167,2011,2,0,0,0,1,1,0,0,0,0,0,0,6,22000.0,1,3000,0,0,0,0
0,0,0,750,3,0,5,0,1,1,38500.0,1,22,0,56,4,0,0,19500.0,2,0,1,1,0,113,2017,3,0,0,3,2,1,0,0,0,0,0,0,10,19000.0,1,2900,1,0,0,1
0,0,0,750,0,0,8,1,1,0,15473.0,1,3,1,33,3,0,1,4800.0,5,0,0,0,0,35,2017,3,0,0,1,1,1,0,0,0,0,0,0,5,10673.0,1,3000,0,1,0,0
0,0,0,750,0,1,10,0,1,1,9351.0,1,21,0,45,3,0,0,3100.0,0,1,0,0,0,17,2014,1,0,0,0,1,0,1,1,0,0,0,0,4,6251.0,0,3000,0,0,0,0
0,0,1,750,1,0,8,1,2,0,73695.0,1,8,0,52,1,0,0,44600.0,3,0,2,0,0,54,2018,3,0,0,1,2,1,0,0,0,0,1,0,17,29095.0,1,3000,0,0,0,1
0,0,0,750,3,0,7,0,1,1,12000.0,1,10,0,53,3,0,0,0.0,2,0,0,1,0,130,2018,3,0,0,0,0,1,0,0,0,0,0,0,14,12000.0,1,2650,1,0,1,0
0,0,1,750,1,0,3,1,1,0,58236.0,1,25,1,46,4,0,0,20300.0,0,0,2,1,0,232,2018,3,0,0,3,2,1,0,0,0,0,0,0,14,37936.0,1,3000,0,0,0,0
0,0,0,750,3,0,4,1,3,0,16647.0,1,13,0,41,3,0,0,4200.0,5,0,1,1,0,46,2013,3,0,0,0,2,1,0,0,0,0,0,0,3,12447.0,1,3000,0,1,0,1
0,0,1,750,1,0,12,0,1,1,57130.0,1,9,0,46,4,0,0,49200.0,0,0,0,1,0,102,2014,2,0,0,0,2,1,0,0,0,0,0,0,17,7930.0,1,3000,0,0,1,0
0,0,1,750,0,0,5,0,1,1,10500.0,0,6,0,55,3,0,0,0.0,0,0,0,1,0,132,2019,2,0,0,0,2,0,0,0,1,0,0,0,20,10500.0,1,3000,0,0,1,0
0,0,0,750,0,0,12,0,1,1,12420.0,0,20,0,27,3,0,1,4300.0,4,0,0,0,0,68,2014,1,0,0,0,2,0,0,0,1,0,0,0,19,8120.0,1,3000,0,1,1,0
0,0,0,750,0,0,10,0,1,1,19695.0,1,31,0,59,3,0,0,3200.0,3,0,1,0,0,63,2018,3,0,0,0,2,1,0,0,0,0,1,0,8,16495.0,1,2950,1,0,0,1
0,0,1,750,0,0,12,0,1,1,20834.0,0,4,0,40,3,1,0,6500.0,2,0,0,0,0,149,2017,2,0,0,0,0,0,0,0,1,0,0,0,11,14334.0,1,3000,0,0,1,0
0,0,1,750,0,0,3,1,1,0,24580.0,1,11,1,27,3,0,0,17600.0,0,0,1,1,1,110,2019,3,0,0,0,0,1,0,0,0,0,0,0,20,6980.0,1,3000,0,0,0,0
0,0,1,750,0,0,6,0,1,1,27000.0,1,11,0,35,3,0,0,12000.0,1,0,1,1,0,124,2019,1,0,0,1,3,0,0,0,0,0,0,0,14,15000.0,1,2850,0,0,1,0
0,1,0,750,0,0,10,1,5,0,20165.0,1,25,0,19,1,0,0,5200.0,4,1,1,0,0,3,2015,1,0,0,0,2,0,1,0,0,0,0,0,12,14965.0,0,2750,1,0,0,0
0,0,1,750,0,0,2,1,2,0,10000.0,0,25,0,25,4,0,0,0.0,0,0,0,1,0,25,2019,1,0,0,0,0,0,0,0,1,0,0,0,8,10000.0,1,3000,0,0,1,0
0,0,1,750,0,0,7,0,1,1,14500.0,0,31,0,63,1,0,0,0.0,2,0,0,1,0,133,2015,2,0,0,0,1,0,0,0,1,0,0,0,17,14500.0,1,2950,0,0,1,0
0,0,1,750,0,0,2,0,1,1,69022.0,1,11,0,50,1,0,0,53200.0,0,1,1,0,0,191,2018,1,0,0,0,0,0,1,1,0,0,0,0,15,15822.0,0,3000,0,0,0,0
0,0,0,800,0,0,1,0,1,0,34000.0,1,28,0,65,2,0,0,0.0,0,0,2,1,0,179,2017,3,0,0,0,2,1,0,0,0,0,0,0,8,34000.0,1,2650,0,1,1,0
0,0,1,750,2,0,10,1,1,0,180183.0,1,23,0,36,3,0,0,156600.0,2,0,2,1,0,85,2013,3,0,0,0,0,1,0,0,0,0,0,0,10,23583.0,1,3000,0,0,1,0
0,0,0,750,0,1,10,0,1,1,4500.0,0,3,0,64,3,0,0,0.0,3,0,0,1,0,95,2019,1,0,0,0,3,0,0,0,1,0,0,0,23,4500.0,1,3000,0,0,1,0
0,0,1,750,0,0,6,1,1,0,10228.0,0,20,1,58,1,0,0,2000.0,3,0,0,1,0,84,2013,2,0,0,0,0,0,0,0,1,0,0,0,11,8228.0,1,3000,0,0,0,0
0,0,0,750,0,1,4,1,4,0,28198.0,1,8,0,27,3,0,0,11800.0,0,0,1,1,0,16,2017,2,0,0,0,1,1,0,0,0,0,0,0,7,16398.0,1,2950,0,0,0,1
0,0,0,750,0,0,5,1,1,0,79822.0,1,15,0,50,3,0,0,61500.0,2,0,1,1,0,216,2016,2,0,0,0,3,1,0,0,0,0,0,0,9,18322.0,1,3000,1,0,0,1
0,0,1,750,0,0,2,1,2,0,3500.0,0,1,0,21,1,0,0,0.0,4,0,0,1,0,5,2018,2,0,0,0,1,0,0,0,1,0,0,0,8,3500.0,1,3000,0,0,0,1
0,0,0,750,0,0,8,0,1,1,75065.0,0,5,0,38,4,0,0,60500.0,0,0,0,1,0,98,2013,1,0,0,0,2,0,0,0,1,0,0,0,17,14565.0,1,3000,0,1,1,0
0,0,1,750,0,0,2,0,2,1,16500.0,1,26,0,21,1,0,0,0.0,1,0,1,0,0,18,2017,2,0,0,0,0,0,0,0,0,0,1,0,10,16500.0,1,3000,0,0,1,0
0,0,1,750,1,0,6,0,1,1,18837.0,1,6,0,68,4,1,0,2000.0,3,0,1,0,0,67,2018,3,0,0,0,2,1,0,0,0,0,0,0,18,16837.0,1,2650,0,0,0,1
0,0,0,750,1,0,1,1,1,0,52000.0,1,3,0,28,1,0,0,5000.0,3,0,2,1,0,93,2017,3,0,0,4,1,1,0,0,0,0,0,0,13,47000.0,1,3000,1,0,0,1
0,1,1,750,0,0,1,0,1,1,22000.0,1,30,0,46,1,0,0,0.0,2,1,1,0,0,148,2016,1,0,0,0,3,0,1,0,0,0,0,0,16,22000.0,0,2600,0,0,0,0
0,0,1,750,0,0,7,1,1,0,8000.0,1,7,0,42,3,0,0,0.0,6,0,0,1,0,57,2001,1,0,0,0,2,0,0,0,0,0,0,0,8,8000.0,1,2900,0,0,0,1
0,0,0,750,2,0,9,1,1,0,15437.0,1,10,1,63,3,0,0,1500.0,1,0,1,1,0,127,2018,2,1,0,2,2,0,0,0,0,0,0,0,1,13937.0,1,3000,0,0,0,0
0,0,0,750,3,1,11,1,1,0,29202.0,1,20,1,56,2,0,0,20500.0,2,0,0,1,0,255,2018,4,0,0,0,3,1,0,0,0,0,0,0,16,8702.0,1,3000,0,0,0,0
0,0,1,750,0,0,4,0,1,1,31118.0,1,19,0,52,3,0,0,14300.0,4,0,1,0,0,143,2016,2,0,0,3,0,0,0,0,0,0,1,0,15,16818.0,1,2950,0,0,0,1
0,0,0,750,3,0,9,1,1,0,36000.0,1,25,0,42,3,0,0,0.0,2,0,2,1,0,63,2017,3,1,0,0,2,1,0,0,0,0,0,0,18,36000.0,1,3000,0,0,0,1
0,0,1,750,0,0,10,0,1,1,32000.0,1,7,0,70,0,0,0,15000.0,0,0,1,1,0,200,2014,2,0,0,1,0,0,0,0,0,0,0,0,23,17000.0,1,2700,0,0,0,1
0,0,1,750,0,0,8,1,2,0,34185.0,0,26,0,47,2,0,0,13400.0,0,1,0,0,0,57,2019,1,0,0,0,2,0,1,1,1,0,0,0,6,20785.0,0,3000,0,0,0,0
0,0,0,750,5,1,11,0,1,1,18066.0,0,29,0,51,3,0,0,14600.0,4,0,0,1,0,109,2016,2,0,0,0,2,0,0,0,1,0,0,0,9,3466.0,1,3000,0,0,0,1
0,0,1,750,1,0,11,0,2,1,66582.0,1,25,1,38,2,0,0,26000.0,0,0,2,1,0,39,2013,3,0,0,1,3,1,0,0,0,0,0,0,12,40582.0,1,2900,0,0,0,0
0,0,1,750,0,0,9,0,1,1,22608.0,0,23,0,61,2,0,1,18100.0,0,0,0,0,0,88,2019,1,0,0,0,1,0,0,0,1,0,0,0,17,4508.0,1,3000,0,0,0,1
0,0,0,750,2,0,10,1,1,0,19500.0,1,5,0,67,3,0,0,0.0,5,0,1,1,0,211,2012,3,0,0,0,2,1,0,0,0,0,0,0,5,19500.0,1,3000,1,0,0,1
0,0,1,750,1,0,3,0,1,1,28000.0,1,10,1,39,1,0,0,9500.0,6,0,1,1,0,122,2017,2,0,0,1,0,0,0,0,0,0,0,0,7,18500.0,1,3000,0,0,0,0
0,0,1,750,0,0,2,0,1,1,79723.0,1,12,0,40,3,0,0,63200.0,1,1,0,0,0,95,2016,1,0,0,0,0,0,1,1,0,0,0,0,13,16523.0,0,3000,0,0,0,0
0,1,1,750,0,0,7,1,1,0,20500.0,1,10,0,49,3,0,0,0.0,2,1,1,0,0,87,2012,1,0,0,0,0,0,1,0,0,0,0,0,12,20500.0,0,2800,0,0,0,0
0,0,1,750,2,0,1,1,3,0,15000.0,1,1,0,34,3,0,0,0.0,1,0,1,0,0,9,2014,2,0,0,0,0,1,0,0,0,0,1,0,15,15000.0,1,3000,0,0,0,1
0,0,1,750,1,0,10,1,1,0,24500.0,1,25,1,61,2,0,0,18100.0,4,0,0,1,0,236,2017,3,0,0,1,1,1,0,0,0,0,0,0,23,6400.0,1,3000,0,0,0,0
0,0,1,750,1,0,11,0,1,1,38000.0,1,26,0,33,3,0,0,7500.0,1,0,2,1,0,81,2015,3,0,0,1,1,1,0,0,0,0,0,0,11,30500.0,1,3000,0,0,1,0
0,0,1,750,1,0,12,0,1,1,23965.0,1,25,0,49,3,0,1,8900.0,2,0,1,0,0,111,2019,4,0,0,0,0,1,0,0,0,0,0,0,9,15065.0,1,3000,0,0,0,1
0,0,1,750,0,0,8,0,1,1,21641.0,1,19,0,44,1,0,0,16600.0,0,0,0,1,0,63,2016,2,0,0,0,2,0,0,0,0,0,0,0,17,5041.0,1,2550,0,0,0,1
0,0,1,750,2,0,4,0,1,0,21852.0,1,11,0,52,1,0,0,7200.0,3,0,1,1,0,211,2016,2,0,0,0,3,0,0,0,0,0,0,0,17,14652.0,1,2750,0,0,0,1
0,0,1,750,1,0,8,1,1,0,31776.0,0,10,0,75,3,0,1,15200.0,5,0,1,0,0,196,2013,2,0,1,0,0,0,0,0,0,0,0,0,5,16576.0,1,2750,0,0,0,1
0,0,1,900,0,0,12,0,1,1,24001.0,0,20,1,54,3,0,1,7800.0,4,0,2,0,0,217,2011,1,0,1,0,0,0,0,0,0,0,0,0,14,16201.0,1,2400,0,0,0,0
0,0,0,750,3,0,12,0,1,1,62500.0,1,21,0,43,2,0,0,40500.0,5,0,1,1,0,109,2020,3,0,0,4,2,1,0,0,0,0,0,0,7,22000.0,1,3000,0,1,0,1
0,0,1,750,0,0,6,0,1,1,10000.0,0,7,0,69,2,0,1,0.0,4,0,0,0,0,80,2020,2,0,0,0,0,0,0,0,1,0,0,0,8,10000.0,1,3000,0,0,0,1
0,0,1,750,1,0,3,0,2,1,46500.0,1,31,0,24,1,0,0,23000.0,6,0,2,1,0,4,2013,3,0,0,1,1,1,0,0,0,0,0,0,4,23500.0,1,3000,0,0,1,0
0,0,1,750,1,0,8,1,1,0,38616.0,1,13,0,62,3,0,0,11300.0,1,0,2,1,0,250,2016,2,0,0,2,0,0,0,0,0,0,0,0,17,27316.0,1,3000,0,0,1,0
0,0,0,750,3,0,1,0,1,0,17000.0,1,30,0,35,4,0,0,0.0,2,0,0,1,0,30,2017,3,0,0,0,0,1,0,0,0,0,0,0,1,17000.0,1,3000,1,0,1,0
0,0,1,750,0,0,7,0,1,1,31511.0,1,6,0,57,3,0,0,14800.0,5,0,2,1,0,102,2012,2,0,0,0,1,0,0,0,0,0,0,0,13,16711.0,1,3000,0,0,0,1
0,0,1,750,0,0,11,0,1,1,9000.0,0,20,0,55,3,0,0,0.0,2,0,0,0,0,49,2014,2,0,0,0,1,0,0,0,1,0,1,0,15,9000.0,1,3000,0,0,0,1
0,0,0,750,1,0,8,0,1,1,8000.0,1,4,0,47,2,0,1,0.0,6,0,0,0,0,81,2019,3,0,0,0,1,1,0,0,0,0,0,0,6,8000.0,1,3000,0,1,0,1
0,0,1,750,0,0,11,0,1,1,20102.0,1,18,0,70,4,0,0,3200.0,0,0,1,1,0,129,2020,2,0,0,0,2,0,0,0,0,0,0,0,22,16902.0,1,3000,0,0,0,1
0,0,0,750,0,0,6,0,1,1,12892.0,0,11,0,59,4,0,0,3600.0,1,0,0,0,0,215,2017,1,1,0,0,2,0,0,0,1,0,1,0,2,9292.0,1,3000,0,0,1,0
0,0,1,750,0,0,3,0,1,0,39577.0,1,15,0,45,3,0,0,32400.0,4,0,0,1,0,117,2009,3,0,0,0,1,1,0,0,0,0,0,0,19,7177.0,1,2800,0,0,1,0
0,0,0,750,3,1,12,1,1,0,22500.0,1,20,1,54,4,0,0,0.0,4,0,1,1,0,75,2014,5,0,0,0,2,1,0,0,0,0,0,0,17,22500.0,1,2900,0,0,0,0
0,0,1,750,0,0,10,0,1,1,27954.0,0,29,0,53,3,0,0,24400.0,1,0,0,1,1,171,2015,2,0,0,0,2,0,0,0,1,0,0,0,11,3554.0,1,3000,0,0,1,0
1,0,1,750,0,0,5,0,1,1,7000.0,0,3,0,45,1,0,0,0.0,4,0,0,1,0,298,2018,1,0,0,0,1,0,0,0,1,0,0,0,14,7000.0,1,2750,0,0,0,1
0,0,1,750,0,0,11,0,1,1,20068.0,0,1,0,61,1,0,0,10700.0,4,0,0,1,0,108,2014,1,0,0,0,0,0,0,0,1,0,0,0,12,9368.0,1,2650,0,0,0,1
0,1,1,750,0,0,2,0,1,1,164975.0,1,26,0,50,3,0,0,143900.0,1,1,1,0,0,122,2020,1,0,0,0,0,0,1,0,0,0,0,0,15,21075.0,0,3000,0,0,0,0
0,0,1,750,2,0,7,0,5,1,64388.0,1,1,1,36,3,0,0,47900.0,0,0,0,1,0,10,2020,3,0,0,0,0,1,0,0,0,0,0,0,5,16488.0,1,3000,0,0,0,0
0,0,1,750,1,0,9,0,1,0,11000.0,0,23,1,59,3,0,0,0.0,0,0,0,1,0,75,2017,2,0,0,0,0,0,0,0,1,0,0,0,13,11000.0,1,3000,0,0,0,0
0,0,1,750,0,0,9,0,1,1,18106.0,0,6,0,50,3,0,0,6100.0,4,0,0,1,0,64,2010,1,0,0,0,3,0,0,0,1,0,0,0,15,12006.0,1,3000,0,0,0,1
0,0,1,750,2,0,1,0,1,1,15500.0,1,4,0,47,1,0,0,0.0,4,0,0,1,0,47,2015,2,0,0,0,0,1,0,0,0,0,0,0,5,15500.0,1,2650,0,0,0,1
0,0,0,750,0,0,11,0,1,1,16116.0,0,14,1,65,1,0,0,4200.0,3,0,0,1,0,122,2012,1,1,0,0,1,0,0,0,1,0,0,0,7,11916.0,1,3000,0,0,0,0
0,0,0,750,0,0,12,0,1,1,13000.0,1,18,1,29,1,0,0,0.0,2,0,1,1,0,60,2012,2,0,0,0,2,0,0,0,0,0,0,0,5,13000.0,1,2550,0,1,0,0
0,0,1,750,1,0,1,0,2,1,71000.0,1,31,0,29,2,0,0,25000.0,3,0,2,1,1,40,2020,3,0,0,1,1,1,0,0,0,0,0,0,13,46000.0,1,3000,0,0,1,0
0,0,1,750,1,0,2,1,1,0,9500.0,0,27,1,59,1,0,0,0.0,2,0,0,1,0,224,2018,2,0,0,0,1,0,0,0,1,0,0,0,13,9500.0,1,3000,0,0,0,0
0,0,1,750,0,0,8,0,1,1,98500.0,1,18,0,26,2,0,0,60000.0,6,0,2,1,1,18,2011,3,0,0,4,1,1,0,0,0,0,0,0,23,38500.0,1,3000,0,0,0,1
0,0,1,750,2,0,8,0,4,1,15616.0,1,19,1,23,3,1,0,7200.0,0,0,1,0,0,5,2020,2,0,0,0,2,0,0,0,0,0,0,0,14,8416.0,1,3000,0,0,0,0
0,0,1,750,0,0,3,0,2,1,29633.0,1,26,0,25,4,0,0,27900.0,1,1,0,0,0,50,2015,1,0,0,0,1,0,1,1,0,0,0,0,12,1733.0,0,3000,0,0,0,0
1,0,1,750,0,0,3,1,1,0,18000.0,1,29,0,61,4,0,0,7500.0,4,0,1,1,0,126,2014,1,0,0,1,1,0,0,0,0,0,0,0,15,10500.0,1,2750,0,0,0,1
0,0,0,750,0,0,1,0,1,1,49764.0,0,11,0,52,3,0,1,11100.0,4,0,2,0,0,121,2012,2,0,0,1,1,0,0,0,0,1,0,1,12,38664.0,1,3000,0,0,1,0
0,0,1,750,3,0,6,0,1,1,34500.0,1,20,0,48,3,0,0,3500.0,3,0,2,0,3,241,2019,3,0,0,4,0,1,0,0,0,0,1,0,20,31000.0,1,3000,0,0,1,0
0,0,1,750,0,0,1,0,1,1,120626.0,1,24,1,71,3,0,0,106500.0,3,0,1,1,0,176,2020,3,0,0,0,0,1,0,0,0,0,0,0,13,14126.0,1,3000,0,0,0,0
0,0,1,750,1,0,6,0,1,1,22459.0,1,4,0,44,3,0,0,4400.0,1,0,1,1,0,149,2017,2,0,0,1,3,1,0,0,0,0,0,0,13,18059.0,1,3000,0,0,0,1
0,0,1,750,0,0,5,0,3,1,60503.0,1,28,1,61,3,0,0,49800.0,1,0,0,1,0,19,2018,3,0,0,0,0,1,0,0,0,0,0,0,10,10703.0,1,2850,0,0,0,0
0,0,0,750,2,0,10,1,4,0,46811.0,1,17,1,24,1,0,0,2800.0,3,0,2,1,0,25,2019,3,1,0,1,2,1,0,0,0,0,0,0,17,44011.0,1,3000,0,0,0,0
0,0,0,750,3,0,4,1,1,0,12725.0,1,30,0,40,3,0,0,8400.0,1,0,0,1,0,67,2017,3,0,0,0,0,1,0,0,0,0,0,0,13,4325.0,1,2800,1,0,1,0
0,0,0,750,3,0,5,0,1,1,29500.0,1,17,0,42,1,1,0,0.0,4,0,2,0,0,57,2015,3,0,0,0,2,1,0,0,0,0,0,0,9,29500.0,1,3000,1,0,0,1
0,0,1,750,3,0,5,1,1,0,19705.0,1,26,1,69,3,0,0,4300.0,6,0,1,1,0,135,2017,3,0,0,1,2,1,0,0,0,0,0,0,2,15405.0,1,3000,0,0,0,0
0,0,1,750,1,0,10,1,1,0,18253.0,1,29,0,49,3,0,0,3700.0,1,0,1,1,0,67,2016,2,0,0,2,2,0,0,0,0,0,0,0,11,14553.0,1,2950,0,0,1,0
0,0,1,750,0,0,7,1,3,0,14500.0,1,19,0,21,3,1,0,0.0,4,0,0,0,0,3,2015,3,0,0,0,0,1,0,0,0,0,0,0,20,14500.0,1,3000,0,0,0,1
0,0,1,750,0,0,10,1,1,0,30933.0,1,7,0,48,3,0,0,3300.0,0,0,2,1,0,103,2017,3,0,0,1,0,1,0,0,0,0,0,0,7,27633.0,1,3000,0,0,0,1
0,0,1,750,2,0,1,0,1,1,3500.0,0,28,1,68,1,0,0,0.0,0,0,0,1,0,302,2017,2,0,0,0,3,0,0,0,1,0,0,0,18,3500.0,1,3000,0,0,0,0
0,0,1,750,0,0,12,1,4,0,12500.0,1,31,0,33,3,0,0,0.0,1,1,0,0,4,24,2017,1,0,0,0,2,0,1,1,0,0,0,0,14,12500.0,0,3000,0,0,0,0
0,0,1,750,1,0,4,0,1,1,23952.0,1,28,1,54,2,0,0,11000.0,6,0,0,1,0,131,2020,2,0,0,0,0,0,0,0,0,0,0,0,3,12952.0,1,2650,0,0,0,0
0,0,0,750,0,1,7,1,1,0,70769.0,1,12,0,48,1,0,0,64600.0,4,0,0,1,0,174,2016,3,0,0,0,2,1,0,0,0,0,0,0,12,6169.0,1,3000,0,0,1,0
0,0,1,750,1,0,4,1,1,0,57000.0,1,17,0,29,1,1,0,20000.0,2,0,2,0,0,79,2017,3,0,0,1,3,1,0,0,0,0,0,0,15,37000.0,1,2800,0,0,0,1
0,0,1,750,1,0,9,0,1,1,9000.0,0,30,1,34,3,0,0,0.0,0,0,0,1,0,66,2015,2,0,0,0,3,0,0,0,1,0,0,0,7,9000.0,1,3000,0,0,0,0
0,0,0,750,0,0,7,0,1,1,55863.0,1,9,0,42,3,0,0,22800.0,1,0,2,1,1,163,2016,3,0,0,1,3,1,0,0,0,0,0,0,12,33063.0,1,3000,0,1,1,0
0,0,0,750,2,1,12,1,1,0,49191.0,1,17,1,37,1,0,1,13700.0,1,0,2,0,0,183,2017,3,0,0,3,2,1,0,0,0,0,0,0,0,35491.0,1,3000,0,0,0,0
0,0,1,750,1,0,1,0,1,1,42383.0,1,5,0,53,1,0,0,14700.0,5,0,2,1,0,194,2017,3,0,0,3,2,1,0,0,0,0,0,0,7,27683.0,1,3000,0,0,0,1
0,0,1,750,3,0,11,0,1,0,98939.0,1,2,1,59,4,0,0,94600.0,5,0,0,1,0,183,2019,3,0,0,0,0,1,0,0,0,0,0,0,13,4339.0,1,3000,0,0,0,0
0,0,1,750,0,0,1,1,1,0,42817.0,0,23,0,54,3,0,0,30100.0,2,0,0,1,0,50,2014,2,0,0,0,2,0,0,0,1,0,0,0,19,12717.0,1,3000,0,0,0,1
0,0,1,750,0,0,9,1,1,0,8000.0,0,27,0,38,2,0,1,0.0,4,0,0,0,0,29,2017,1,0,0,0,0,0,0,0,1,0,0,0,5,8000.0,1,3000,0,0,0,1
0,0,0,750,2,0,8,0,1,1,64051.0,1,23,0,41,3,0,1,30900.0,4,0,2,0,0,107,2009,3,0,0,1,2,1,0,0,0,0,0,0,18,33151.0,1,3000,0,1,1,0
0,0,1,750,0,0,6,1,1,0,23500.0,0,20,0,27,0,0,0,6500.0,3,0,2,1,0,54,2012,1,0,0,1,1,0,0,0,0,1,0,0,11,17000.0,1,2800,0,0,1,0
0,0,0,750,0,0,12,1,1,0,15500.0,1,8,0,48,3,1,0,0.0,6,0,1,0,0,87,2015,2,0,0,0,1,1,0,0,0,0,0,0,10,15500.0,1,3000,0,1,0,1
0,0,0,750,0,0,11,0,1,1,11000.0,1,29,0,34,3,0,0,0.0,4,1,0,0,0,138,2020,1,0,0,0,1,0,1,1,0,0,0,0,19,11000.0,0,3000,1,0,0,0
0,0,1,750,0,0,8,0,1,1,41625.0,1,29,0,53,1,0,1,20500.0,3,0,2,0,0,194,2014,3,0,0,1,1,1,0,0,0,0,0,0,8,21125.0,1,2800,0,0,1,0
0,0,1,750,1,0,8,0,1,0,47000.0,1,27,0,54,3,0,0,16000.0,1,0,2,1,1,381,2016,3,0,0,3,1,1,0,0,0,0,0,0,11,31000.0,1,3000,0,0,0,1
0,0,1,800,2,0,4,0,1,1,110945.0,1,25,0,49,3,0,1,100900.0,3,0,1,0,0,92,2006,3,0,0,0,0,1,0,0,0,0,0,0,20,10045.0,1,2300,0,0,0,1
0,0,1,750,1,0,12,1,1,0,63256.0,1,4,0,54,1,0,0,30800.0,2,0,2,1,0,87,2018,3,0,0,3,2,1,0,0,0,0,0,0,7,32456.0,1,3000,0,0,0,1
0,0,0,750,1,0,4,1,1,0,36952.0,1,10,0,65,3,0,0,27800.0,2,0,1,1,1,157,2018,2,0,0,0,1,0,0,0,0,0,0,0,16,9152.0,1,3000,0,1,1,0
0,0,1,750,0,0,1,0,1,1,11500.0,0,17,0,55,4,0,0,0.0,3,0,0,1,0,165,2017,2,0,0,0,0,0,0,0,1,0,0,0,16,11500.0,1,3000,0,0,1,0
0,0,1,750,0,0,12,1,1,0,7500.0,1,12,0,30,3,0,0,0.0,3,1,0,0,0,13,2017,1,0,0,0,0,1,1,1,0,0,0,0,18,7500.0,0,2850,0,0,0,0
0,0,0,750,5,1,3,1,1,0,25347.0,1,2,0,57,4,0,0,8400.0,5,0,1,1,0,189,2019,5,0,0,0,2,1,0,0,0,0,0,0,4,16947.0,1,2550,0,0,0,1
0,0,1,950,2,0,1,1,2,0,6500.0,1,18,0,44,4,0,1,0.0,4,0,0,0,0,42,2015,2,0,0,0,0,1,0,0,0,0,0,0,17,6500.0,1,2600,0,0,0,1
0,0,1,750,3,0,12,0,3,1,46263.0,0,10,0,29,3,0,0,36300.0,1,0,0,1,0,2,2011,2,0,0,0,3,0,0,0,1,0,0,0,8,9963.0,1,3000,0,0,0,1
0,0,0,750,0,1,11,0,1,1,8500.0,0,25,0,59,3,0,1,0.0,0,0,0,0,0,180,2017,1,0,0,0,2,0,0,0,1,0,0,0,13,8500.0,1,3000,0,0,0,1
