<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20161205,101700,1184.5000000,1184.5000000,1184.5000000,1184.5000000,1
20161205,101800,1184.5000000,1185.0000000,1184.5000000,1185.0000000,155
20161205,101900,1185.0000000,1185.0000000,1185.0000000,1185.0000000,3
20161205,102000,1185.0000000,1185.0000000,1185.0000000,1185.0000000,0
20161205,102100,1185.0000000,1185.0000000,1185.0000000,1185.0000000,58
20161205,102200,1185.0000000,1185.0000000,1185.0000000,1185.0000000,43
20161205,102300,1185.0000000,1185.0000000,1185.0000000,1185.0000000,2
20161205,102400,1185.0000000,1185.0000000,1185.0000000,1185.0000000,5
20161205,102500,1183.5000000,1184.5000000,1183.0000000,1183.0000000,82
20161205,102600,1183.0000000,1185.0000000,1183.0000000,1185.0000000,853
20161205,102700,1185.0000000,1185.0000000,1184.5000000,1185.0000000,197
20161205,102800,1185.0000000,1185.0000000,1185.0000000,1185.0000000,3
20161205,102900,1185.0000000,1185.0000000,1185.0000000,1185.0000000,1
20161205,103000,1184.5000000,1184.5000000,1184.5000000,1184.5000000,0
20161205,103100,1185.0000000,1185.0000000,1184.5000000,1184.5000000,276
20161205,103200,1184.0000000,1184.5000000,1184.0000000,1184.5000000,29
20161205,103300,1184.5000000,1184.5000000,1184.5000000,1184.5000000,1010
20161205,103400,1184.5000000,1184.5000000,1184.0000000,1184.5000000,48
20161205,103500,1184.5000000,1184.5000000,1184.5000000,1184.5000000,0
20161205,103600,1184.5000000,1184.5000000,1184.5000000,1184.5000000,0
20161205,103700,1184.5000000,1184.5000000,1184.5000000,1184.5000000,15
20161205,103800,1184.5000000,1184.5000000,1184.5000000,1184.5000000,0
20161205,103900,1184.5000000,1184.5000000,1184.5000000,1184.5000000,47
20161205,104000,1184.5000000,1184.5000000,1184.5000000,1184.5000000,0
20161205,104100,1184.5000000,1184.5000000,1184.5000000,1184.5000000,10
20161205,104200,1184.5000000,1184.5000000,1184.5000000,1184.5000000,50
20161205,104300,1184.5000000,1184.5000000,1184.5000000,1184.5000000,537
20161205,104400,1185.0000000,1185.0000000,1184.5000000,1185.0000000,2132
20161205,104500,1184.5000000,1184.5000000,1184.5000000,1184.5000000,9
20161205,104600,1184.5000000,1184.5000000,1184.5000000,1184.5000000,20
20161205,104700,1184.5000000,1184.5000000,1184.5000000,1184.5000000,45
20161205,104800,1184.5000000,1184.5000000,1184.5000000,1184.5000000,43
20161205,104900,1184.5000000,1184.5000000,1184.5000000,1184.5000000,2
20161205,105000,1184.5000000,1184.5000000,1184.0000000,1184.0000000,59
20161205,105100,1184.5000000,1184.5000000,1184.5000000,1184.5000000,0
20161205,105200,1184.5000000,1184.5000000,1184.5000000,1184.5000000,0
20161205,105300,1184.5000000,1184.5000000,1184.5000000,1184.5000000,45
20161205,105400,1184.5000000,1184.5000000,1184.5000000,1184.5000000,35
20161205,105500,1184.5000000,1184.5000000,1184.5000000,1184.5000000,340
20161205,105600,1184.5000000,1184.5000000,1184.0000000,1184.5000000,160
20161205,105700,1184.5000000,1184.5000000,1184.0000000,1184.5000000,60
20161205,105800,1184.5000000,1184.5000000,1184.0000000,1184.5000000,29
20161205,105900,1184.5000000,1184.5000000,1184.5000000,1184.5000000,21
20161205,110000,1184.5000000,1184.5000000,1184.5000000,1184.5000000,105
20161205,110100,1184.5000000,1184.5000000,1184.5000000,1184.5000000,0
20161205,110200,1184.5000000,1184.5000000,1184.5000000,1184.5000000,2
20161205,110300,1184.5000000,1184.5000000,1184.5000000,1184.5000000,43
20161205,110400,1184.5000000,1184.5000000,1184.5000000,1184.5000000,5
20161205,110500,1184.5000000,1184.5000000,1184.5000000,1184.5000000,2
20161205,110600,1184.5000000,1184.5000000,1184.5000000,1184.5000000,198
20161205,110700,1184.5000000,1184.5000000,1184.5000000,1184.5000000,1
20161205,110800,1184.5000000,1184.5000000,1184.5000000,1184.5000000,5
20161205,110900,1184.5000000,1184.5000000,1184.5000000,1184.5000000,622
20161205,111000,1184.5000000,1184.5000000,1184.5000000,1184.5000000,60
20161205,111100,1184.5000000,1184.5000000,1184.5000000,1184.5000000,32
20161205,111200,1184.5000000,1184.5000000,1184.5000000,1184.5000000,20
20161205,111300,1184.5000000,1184.5000000,1184.0000000,1184.5000000,167
20161205,111400,1184.5000000,1184.5000000,1184.0000000,1184.0000000,302
20161205,111500,1184.0000000,1184.0000000,1184.0000000,1184.0000000,4
20161205,111600,1184.5000000,1184.5000000,1184.5000000,1184.5000000,0
20161205,111700,1184.0000000,1184.5000000,1184.0000000,1184.5000000,729
20161205,111800,1184.5000000,1184.5000000,1184.0000000,1184.0000000,811
20161205,111900,1184.0000000,1184.0000000,1183.5000000,1183.5000000,155
20161205,112000,1184.0000000,1184.0000000,1184.0000000,1184.0000000,0
20161205,112100,1184.0000000,1184.0000000,1184.0000000,1184.0000000,11
20161205,112200,1184.0000000,1184.0000000,1184.0000000,1184.0000000,101
20161205,112300,1184.0000000,1184.0000000,1184.0000000,1184.0000000,86
20161205,112400,1184.0000000,1184.0000000,1184.0000000,1184.0000000,114
20161205,112500,1184.0000000,1184.5000000,1184.0000000,1184.5000000,983
20161205,112600,1184.0000000,1184.0000000,1184.0000000,1184.0000000,223
20161205,112700,1184.0000000,1184.0000000,1184.0000000,1184.0000000,14
20161205,112800,1184.0000000,1184.0000000,1184.0000000,1184.0000000,64
20161205,112900,1184.0000000,1184.0000000,1184.0000000,1184.0000000,10
20161205,113000,1184.0000000,1184.0000000,1184.0000000,1184.0000000,70
20161205,113100,1184.0000000,1184.0000000,1184.0000000,1184.0000000,81
20161205,113200,1184.0000000,1184.0000000,1184.0000000,1184.0000000,1
20161205,113300,1184.0000000,1184.0000000,1184.0000000,1184.0000000,20
20161205,113400,1183.5000000,1183.5000000,1183.5000000,1183.5000000,0
20161205,113500,1184.0000000,1184.0000000,1183.5000000,1183.5000000,1468
20161205,113600,1184.0000000,1184.0000000,1184.0000000,1184.0000000,495
20161205,113700,1184.0000000,1184.0000000,1184.0000000,1184.0000000,399
20161205,113800,1184.0000000,1184.0000000,1184.0000000,1184.0000000,1
20161205,113900,1183.5000000,1184.0000000,1183.5000000,1184.0000000,1012
20161205,114000,1184.0000000,1184.0000000,1184.0000000,1184.0000000,30
20161205,114100,1184.0000000,1184.0000000,1183.5000000,1183.5000000,21
20161205,114200,1184.0000000,1184.0000000,1184.0000000,1184.0000000,0
20161205,114300,1183.5000000,1184.0000000,1183.5000000,1184.0000000,1255
20161205,114400,1183.0000000,1183.0000000,1183.0000000,1183.0000000,9
20161205,114500,1184.0000000,1184.0000000,1184.0000000,1184.0000000,50
20161205,114600,1184.0000000,1184.0000000,1184.0000000,1184.0000000,0
20161205,114700,1184.0000000,1184.0000000,1184.0000000,1184.0000000,20
20161205,114800,1184.0000000,1189.5000000,1184.0000000,1189.5000000,10648
20161205,114900,1190.0000000,1191.5000000,1186.5000000,1190.5000000,6887
20161205,115000,1190.5000000,1190.5000000,1190.5000000,1190.5000000,1853
20161205,115100,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,115200,1192.0000000,1192.5000000,1192.0000000,1192.5000000,100
20161205,115300,1192.0000000,1193.5000000,1192.0000000,1193.5000000,22
20161205,115400,1194.0000000,1194.0000000,1194.0000000,1194.0000000,0
20161205,115500,1194.0000000,1194.0000000,1194.0000000,1194.0000000,1
20161205,115600,1194.5000000,1194.5000000,1194.5000000,1194.5000000,37
20161205,115700,1194.5000000,1194.5000000,1194.5000000,1194.5000000,345
20161205,115800,1194.5000000,1194.5000000,1194.5000000,1194.5000000,1
20161205,115900,1194.0000000,1194.0000000,1194.0000000,1194.0000000,501
20161205,120000,1193.5000000,1193.5000000,1192.5000000,1192.5000000,101
20161205,120100,1190.5000000,1190.5000000,1190.5000000,1190.5000000,0
20161205,120200,1191.0000000,1191.0000000,1190.5000000,1190.5000000,54
20161205,120300,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,120400,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,120500,1193.0000000,1193.0000000,1193.0000000,1193.0000000,1
20161205,120600,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,120700,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,120800,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,120900,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,121000,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,121100,1192.5000000,1192.5000000,1192.0000000,1192.5000000,128
20161205,121200,1192.5000000,1194.0000000,1192.5000000,1192.5000000,5
20161205,121300,1192.5000000,1192.5000000,1192.5000000,1192.5000000,4
20161205,121400,1193.0000000,1193.5000000,1193.0000000,1193.5000000,11
20161205,121500,1193.5000000,1194.5000000,1193.5000000,1194.5000000,100
20161205,121600,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,121700,1193.5000000,1193.5000000,1193.5000000,1193.5000000,2
20161205,121800,1193.5000000,1194.5000000,1193.5000000,1194.5000000,123
20161205,121900,1194.0000000,1194.0000000,1194.0000000,1194.0000000,5
20161205,122000,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,122100,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,122200,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,122300,1192.5000000,1193.0000000,1192.0000000,1192.0000000,11
20161205,122400,1194.0000000,1194.0000000,1194.0000000,1194.0000000,0
20161205,122500,1193.0000000,1194.0000000,1193.0000000,1194.0000000,5
20161205,122600,1192.0000000,1192.0000000,1192.0000000,1192.0000000,11
20161205,122700,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,122800,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,122900,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,123000,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,123100,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,123200,1193.0000000,1194.5000000,1193.0000000,1194.5000000,125
20161205,123300,1195.0000000,1195.0000000,1195.0000000,1195.0000000,16
20161205,123400,1194.5000000,1195.0000000,1194.5000000,1195.0000000,315
20161205,123500,1195.0000000,1195.0000000,1195.0000000,1195.0000000,56
20161205,123600,1193.0000000,1193.0000000,1192.5000000,1192.5000000,55
20161205,123700,1195.0000000,1195.0000000,1195.0000000,1195.0000000,110
20161205,123800,1195.0000000,1195.0000000,1195.0000000,1195.0000000,193
20161205,123900,1195.0000000,1195.0000000,1195.0000000,1195.0000000,2
20161205,124000,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,124100,1195.0000000,1195.0000000,1195.0000000,1195.0000000,4
20161205,124200,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,124300,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,124400,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,124500,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,124600,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,124700,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,124800,1195.0000000,1195.0000000,1195.0000000,1195.0000000,60
20161205,124900,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,125000,1194.0000000,1194.0000000,1192.0000000,1192.5000000,1581
20161205,125100,1192.5000000,1193.0000000,1192.5000000,1193.0000000,2286
20161205,125200,1192.5000000,1194.5000000,1192.5000000,1194.5000000,1154
20161205,125300,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,125400,1194.5000000,1195.0000000,1194.5000000,1195.0000000,52
20161205,125500,1195.0000000,1195.0000000,1195.0000000,1195.0000000,440
20161205,125600,1195.0000000,1195.5000000,1195.0000000,1195.5000000,90
20161205,125700,1194.0000000,1194.0000000,1194.0000000,1194.0000000,15
20161205,125800,1194.0000000,1194.0000000,1194.0000000,1194.0000000,51
20161205,125900,1194.0000000,1194.0000000,1194.0000000,1194.0000000,28
20161205,130000,1193.5000000,1193.5000000,1192.5000000,1192.5000000,1325
20161205,130100,1192.5000000,1192.5000000,1192.5000000,1192.5000000,2668
20161205,130200,1194.5000000,1195.0000000,1194.5000000,1195.0000000,8
20161205,130300,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,130400,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,130500,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,130600,1194.5000000,1195.0000000,1194.5000000,1195.0000000,15
20161205,130700,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,130800,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,130900,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,131000,1193.0000000,1193.0000000,1192.5000000,1192.5000000,1334
20161205,131100,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,131200,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,131300,1194.5000000,1195.0000000,1192.5000000,1192.5000000,42
20161205,131400,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,131500,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,131600,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,131700,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,131800,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,131900,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,132000,1194.0000000,1195.0000000,1194.0000000,1195.0000000,100
20161205,132100,1195.0000000,1195.0000000,1195.0000000,1195.0000000,50
20161205,132200,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,132300,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,132400,1193.0000000,1193.0000000,1192.5000000,1192.5000000,13
20161205,132500,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,132600,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,132700,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,132800,1193.0000000,1193.0000000,1193.0000000,1193.0000000,3
20161205,132900,1194.0000000,1194.0000000,1194.0000000,1194.0000000,0
20161205,133000,1194.0000000,1194.0000000,1194.0000000,1194.0000000,0
20161205,133100,1194.0000000,1194.0000000,1194.0000000,1194.0000000,2
20161205,133200,1194.5000000,1194.5000000,1194.5000000,1194.5000000,30
20161205,133300,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,133400,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,133500,1195.0000000,1195.0000000,1195.0000000,1195.0000000,9
20161205,133600,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,133700,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,133800,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,133900,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,134000,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,134100,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,134200,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,134300,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,134400,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,134500,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,134600,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,134700,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,134800,1194.5000000,1194.5000000,1194.5000000,1194.5000000,1
20161205,134900,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,135000,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,135100,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,135200,1193.5000000,1193.5000000,1193.5000000,1193.5000000,1
20161205,135300,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,135400,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,135500,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,135600,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,135700,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,135800,1193.5000000,1193.5000000,1193.5000000,1193.5000000,2
20161205,135900,1194.0000000,1194.5000000,1194.0000000,1194.5000000,5
20161205,140000,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,140100,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,140200,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,140300,1193.5000000,1193.5000000,1193.5000000,1193.5000000,27
20161205,140400,1194.5000000,1194.5000000,1194.5000000,1194.5000000,2
20161205,140500,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,140600,1194.5000000,1195.0000000,1194.5000000,1195.0000000,550
20161205,140700,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,140800,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,140900,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,141000,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,141100,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,141200,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,141300,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,141400,1195.0000000,1195.0000000,1195.0000000,1195.0000000,1
20161205,141500,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,141600,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,141700,1194.5000000,1194.5000000,1194.5000000,1194.5000000,8
20161205,141800,1194.5000000,1195.0000000,1194.5000000,1195.0000000,10
20161205,141900,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,142000,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,142100,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,142200,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,142300,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,142400,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,142500,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,142600,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,142700,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,142800,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,142900,1194.5000000,1194.5000000,1193.0000000,1193.0000000,9
20161205,143000,1195.0000000,1195.0000000,1195.0000000,1195.0000000,20
20161205,143100,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,143200,1195.0000000,1195.0000000,1195.0000000,1195.0000000,10
20161205,143300,1195.0000000,1195.0000000,1195.0000000,1195.0000000,0
20161205,143400,1195.0000000,1195.0000000,1195.0000000,1195.0000000,15
20161205,143500,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,143600,1195.0000000,1195.0000000,1193.5000000,1193.5000000,6
20161205,143700,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,143800,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,143900,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,144000,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,144100,1193.0000000,1193.0000000,1193.0000000,1193.0000000,1
20161205,144200,1194.5000000,1195.0000000,1194.5000000,1195.0000000,5
20161205,144300,1195.0000000,1195.0000000,1195.0000000,1195.0000000,3
20161205,144400,1193.0000000,1195.0000000,1193.0000000,1195.0000000,5
20161205,144500,1195.0000000,1195.0000000,1195.0000000,1195.0000000,10
20161205,144600,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,144700,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,144800,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,144900,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,145000,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,145100,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,145200,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,145300,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,145400,1193.5000000,1193.5000000,1193.0000000,1193.0000000,32
20161205,145500,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,145600,1193.0000000,1193.0000000,1192.5000000,1192.5000000,20
20161205,145700,1192.5000000,1192.5000000,1192.5000000,1192.5000000,13
20161205,145800,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,145900,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,150000,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,150100,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,150200,1193.0000000,1193.0000000,1193.0000000,1193.0000000,88
20161205,150300,1194.5000000,1195.0000000,1192.5000000,1192.5000000,105
20161205,150400,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,150500,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,150600,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,150700,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,150800,1192.5000000,1192.5000000,1192.5000000,1192.5000000,16
20161205,150900,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,151000,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,151100,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,151200,1192.5000000,1192.5000000,1192.5000000,1192.5000000,16
20161205,151300,1193.0000000,1193.0000000,1193.0000000,1193.0000000,9
20161205,151400,1194.0000000,1194.0000000,1194.0000000,1194.0000000,0
20161205,151500,1194.0000000,1194.0000000,1194.0000000,1194.0000000,0
20161205,151600,1194.0000000,1194.0000000,1194.0000000,1194.0000000,5
20161205,151700,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,151800,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,151900,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,152000,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,152100,1193.0000000,1193.0000000,1193.0000000,1193.0000000,0
20161205,152200,1193.0000000,1193.0000000,1193.0000000,1193.0000000,302
20161205,152300,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,152400,1192.5000000,1193.5000000,1192.5000000,1193.5000000,608
20161205,152500,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,152600,1192.5000000,1192.5000000,1192.5000000,1192.5000000,1
20161205,152700,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,152800,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,152900,1193.0000000,1193.0000000,1192.5000000,1192.5000000,300
20161205,153000,1193.5000000,1193.5000000,1193.5000000,1193.5000000,2
20161205,153100,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,153200,1193.5000000,1193.5000000,1193.5000000,1193.5000000,10
20161205,153300,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,153400,1193.5000000,1193.5000000,1193.5000000,1193.5000000,1
20161205,153500,1193.0000000,1193.5000000,1193.0000000,1193.5000000,3
20161205,153600,1193.0000000,1193.0000000,1192.5000000,1192.5000000,46
20161205,153700,1192.5000000,1192.5000000,1192.5000000,1192.5000000,22
20161205,153800,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,153900,1192.5000000,1193.5000000,1192.5000000,1193.5000000,101
20161205,154000,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,154100,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,154200,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,154300,1193.0000000,1193.5000000,1193.0000000,1193.5000000,500
20161205,154400,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,154500,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,154600,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,154700,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,154800,1192.5000000,1192.5000000,1192.5000000,1192.5000000,0
20161205,154900,1192.5000000,1192.5000000,1192.5000000,1192.5000000,201
20161205,155000,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,155100,1193.5000000,1193.5000000,1192.5000000,1193.5000000,215
20161205,155200,1193.0000000,1193.0000000,1192.0000000,1193.0000000,110
20161205,155300,1192.0000000,1192.0000000,1192.0000000,1192.0000000,100
20161205,155400,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,155500,1193.5000000,1193.5000000,1193.5000000,1193.5000000,111
20161205,155600,1193.5000000,1193.5000000,1193.5000000,1193.5000000,1
20161205,155700,1193.5000000,1193.5000000,1193.5000000,1193.5000000,50
20161205,155800,1193.5000000,1193.5000000,1193.5000000,1193.5000000,250
20161205,155900,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,160000,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,160100,1193.5000000,1194.0000000,1192.0000000,1192.0000000,3506
20161205,160200,1193.5000000,1193.5000000,1193.5000000,1193.5000000,0
20161205,160300,1193.5000000,1193.5000000,1193.5000000,1193.5000000,51
20161205,160400,1193.5000000,1193.5000000,1193.5000000,1193.5000000,21
20161205,160500,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,160600,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,160700,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,160800,1192.0000000,1192.0000000,1192.0000000,1192.0000000,500
20161205,160900,1193.5000000,1193.5000000,1193.5000000,1193.5000000,20
20161205,161000,1192.0000000,1192.0000000,1192.0000000,1192.0000000,2
20161205,161100,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,161200,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,161300,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,161400,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,161500,1192.5000000,1192.5000000,1192.0000000,1192.0000000,100
20161205,161600,1193.5000000,1194.0000000,1193.5000000,1194.0000000,405
20161205,161700,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,161800,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,161900,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,162000,1192.0000000,1192.0000000,1192.0000000,1192.0000000,10
20161205,162100,1193.5000000,1193.5000000,1193.5000000,1193.5000000,1
20161205,162200,1193.5000000,1193.5000000,1193.5000000,1193.5000000,1
20161205,162300,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,162400,1193.5000000,1194.5000000,1193.5000000,1194.5000000,158
20161205,162500,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,162600,1194.5000000,1194.5000000,1194.5000000,1194.5000000,0
20161205,162700,1194.5000000,1194.5000000,1194.5000000,1194.5000000,10
20161205,162800,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,162900,1193.0000000,1193.0000000,1192.0000000,1192.0000000,100
20161205,163000,1192.0000000,1192.0000000,1192.0000000,1192.0000000,0
20161205,163100,1192.0000000,1192.0000000,1192.0000000,1192.0000000,1
20161205,163200,1194.0000000,1194.0000000,1194.0000000,1194.0000000,0
