Time,BASEMENT::Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT::Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM::Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM::Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID::Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID::Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s] 
11:05:00,0.000000E+00,4.413872E+04,0.000000E+00,3.861573E+00,0.000000E+00,5.548505E+04,0.000000E+00,4.854508E+00,0.000000E+00,5.751709E+05,0.000000E+00,5.032293E+01,3.647471E+04,5.581007E+04,1.233436E+00,4.882951E+00,9.797411E+03,1.118776E+04,3.312927E-01,9.788937E-01,6.593834E+03,8.754752E+03,2.229656E-01,7.659965E-01,9.548151E+03,9.817703E+03,3.228641E-01,8.590164E-01,6.575599E+03,6.680443E+03,2.223491E-01,5.845168E-01,1.159920E+05,1.179270E+05,3.922192E+00,1.031824E+01,7.630058E+04,1.033179E+05,2.580050E+00,9.039784E+00,1.145586E+05,1.015695E+05,3.873723E+00,8.886988E+00,7.815093E+04,6.814647E+04,2.642619E+00,5.962593E+00,1.857311E+04,1.154902E+04,6.280394E-01,1.010505E+00,1.205833E+04,1.014817E+04,4.077453E-01,8.879135E-01,1.847441E+04,9.891903E+03,6.247020E-01,8.655100E-01,1.231301E+04,6.617226E+03,4.163569E-01,5.789868E-01 
11:10:00,0.000000E+00,4.414988E+04,0.000000E+00,3.862550E+00,0.000000E+00,5.548946E+04,0.000000E+00,4.854894E+00,0.000000E+00,5.752613E+05,0.000000E+00,5.033083E+01,3.641140E+04,5.592938E+04,1.231295E+00,4.893390E+00,9.797244E+03,1.129626E+04,3.312871E-01,9.883874E-01,6.593728E+03,8.673296E+03,2.229621E-01,7.588706E-01,9.547989E+03,9.848907E+03,3.228587E-01,8.617464E-01,6.575494E+03,6.703124E+03,2.223455E-01,5.865012E-01,1.159904E+05,1.192463E+05,3.922138E+00,1.043368E+01,7.629953E+04,1.022667E+05,2.580015E+00,8.947825E+00,1.145570E+05,1.019451E+05,3.873669E+00,8.919855E+00,7.814988E+04,6.842485E+04,2.642583E+00,5.986949E+00,1.856489E+04,1.169672E+04,6.277615E-01,1.023427E+00,1.205301E+04,1.005309E+04,4.075652E-01,8.795949E-01,1.846616E+04,9.944891E+03,6.244228E-01,8.701462E-01,1.230769E+04,6.655311E+03,4.161771E-01,5.823190E-01 
11:15:00,0.000000E+00,4.416078E+04,0.000000E+00,3.863503E+00,0.000000E+00,5.549465E+04,0.000000E+00,4.855348E+00,0.000000E+00,5.753574E+05,0.000000E+00,5.033924E+01,3.634926E+04,5.605224E+04,1.229193E+00,4.904139E+00,9.797079E+03,1.140214E+04,3.312815E-01,9.976512E-01,6.593624E+03,8.618478E+03,2.229586E-01,7.540754E-01,9.547827E+03,9.878830E+03,3.228532E-01,8.643645E-01,6.575390E+03,6.724769E+03,2.223420E-01,5.883950E-01,1.159888E+05,1.205398E+05,3.922084E+00,1.054685E+01,7.629849E+04,1.014583E+05,2.579979E+00,8.877103E+00,1.145554E+05,1.023067E+05,3.873614E+00,8.951494E+00,7.814884E+04,6.869195E+04,2.642548E+00,6.010318E+00,1.855684E+04,1.184221E+04,6.274893E-01,1.036157E+00,1.204780E+04,9.981952E+03,4.073889E-01,8.733721E-01,1.845807E+04,9.996847E+03,6.241493E-01,8.746920E-01,1.230248E+04,6.692501E+03,4.160009E-01,5.855729E-01 
11:20:00,0.000000E+00,4.417142E+04,0.000000E+00,3.864434E+00,0.000000E+00,5.550065E+04,0.000000E+00,4.855872E+00,0.000000E+00,5.754596E+05,0.000000E+00,5.034819E+01,3.628825E+04,5.617865E+04,1.227130E+00,4.915199E+00,9.796915E+03,1.150473E+04,3.312760E-01,1.006627E+00,6.593520E+03,8.585129E+03,2.229551E-01,7.511587E-01,9.547667E+03,9.907475E+03,3.228478E-01,8.668707E-01,6.575286E+03,6.745368E+03,2.223385E-01,5.901972E-01,1.159872E+05,1.218007E+05,3.922030E+00,1.065716E+01,7.629745E+04,1.008452E+05,2.579944E+00,8.823471E+00,1.145538E+05,1.026543E+05,3.873561E+00,8.981903E+00,7.814781E+04,6.894761E+04,2.642513E+00,6.032686E+00,1.854895E+04,1.198482E+04,6.272226E-01,1.048635E+00,1.204269E+04,9.930132E+03,4.072162E-01,8.688391E-01,1.845014E+04,1.004776E+04,6.238813E-01,8.791464E-01,1.229737E+04,6.728776E+03,4.158283E-01,5.887467E-01 
11:25:00,0.000000E+00,4.418181E+04,0.000000E+00,3.865343E+00,0.000000E+00,5.550743E+04,0.000000E+00,4.856465E+00,0.000000E+00,5.755678E+05,0.000000E+00,5.035765E+01,3.622836E+04,5.630856E+04,1.225105E+00,4.926565E+00,9.796752E+03,1.160339E+04,3.312705E-01,1.015259E+00,6.593417E+03,8.566750E+03,2.229516E-01,7.495517E-01,9.547508E+03,9.934845E+03,3.228424E-01,8.692653E-01,6.575183E+03,6.764913E+03,2.223350E-01,5.919072E-01,1.159856E+05,1.230226E+05,3.921976E+00,1.076407E+01,7.629642E+04,1.003673E+05,2.579910E+00,8.781660E+00,1.145522E+05,1.029878E+05,3.873507E+00,9.011079E+00,7.814677E+04,6.919172E+04,2.642478E+00,6.054044E+00,1.854123E+04,1.212393E+04,6.269613E-01,1.060805E+00,1.203768E+04,9.891815E+03,4.070469E-01,8.654874E-01,1.844238E+04,1.009762E+04,6.236186E-01,8.835085E-01,1.229237E+04,6.764117E+03,4.156592E-01,5.918388E-01 
11:30:00,0.000000E+00,4.419197E+04,0.000000E+00,3.866232E+00,0.000000E+00,5.551494E+04,0.000000E+00,4.857123E+00,0.000000E+00,5.756813E+05,0.000000E+00,5.036758E+01,3.616953E+04,5.644188E+04,1.223115E+00,4.938230E+00,9.796589E+03,1.169754E+04,3.312650E-01,1.023496E+00,6.593315E+03,8.555984E+03,2.229481E-01,7.486109E-01,9.547350E+03,9.960937E+03,3.228371E-01,8.715481E-01,6.575080E+03,6.783399E+03,2.223315E-01,5.935246E-01,1.159840E+05,1.241993E+05,3.921922E+00,1.086703E+01,7.629540E+04,9.995687E+04,2.579875E+00,8.745760E+00,1.145506E+05,1.033071E+05,3.873454E+00,9.039018E+00,7.814575E+04,6.942421E+04,2.642443E+00,6.074385E+00,1.853365E+04,1.225890E+04,6.267050E-01,1.072615E+00,1.203277E+04,9.860447E+03,4.068810E-01,8.627437E-01,1.843476E+04,1.014640E+04,6.233612E-01,8.877769E-01,1.228747E+04,6.798510E+03,4.154934E-01,5.948479E-01 
11:35:00,0.000000E+00,4.420191E+04,0.000000E+00,3.867102E+00,0.000000E+00,5.552309E+04,0.000000E+00,4.857836E+00,0.000000E+00,5.757996E+05,0.000000E+00,5.037793E+01,3.611173E+04,5.657845E+04,1.221161E+00,4.950178E+00,9.796428E+03,1.178762E+04,3.312595E-01,1.031378E+00,6.593213E+03,8.546087E+03,2.229447E-01,7.477457E-01,9.547192E+03,9.986868E+03,3.228318E-01,8.738168E-01,6.574978E+03,6.801575E+03,2.223281E-01,5.951148E-01,1.159824E+05,1.253362E+05,3.921869E+00,1.096649E+01,7.629438E+04,9.955347E+04,2.579840E+00,8.710471E+00,1.145490E+05,1.036239E+05,3.873400E+00,9.066732E+00,7.814472E+04,6.965288E+04,2.642409E+00,6.094391E+00,1.852622E+04,1.239028E+04,6.264538E-01,1.084109E+00,1.202796E+04,9.830146E+03,4.067183E-01,8.600932E-01,1.842730E+04,1.019526E+04,6.231088E-01,8.920521E-01,1.228266E+04,6.832731E+03,4.153309E-01,5.978420E-01 
11:40:00,0.000000E+00,4.421165E+04,0.000000E+00,3.867954E+00,0.000000E+00,5.553178E+04,0.000000E+00,4.858596E+00,0.000000E+00,5.759215E+05,0.000000E+00,5.038860E+01,3.605495E+04,5.671808E+04,1.219241E+00,4.962395E+00,9.796267E+03,1.187322E+04,3.312541E-01,1.038866E+00,6.593111E+03,8.530537E+03,2.229412E-01,7.463858E-01,9.547036E+03,1.001269E+04,3.228265E-01,8.760764E-01,6.574877E+03,6.819481E+03,2.223247E-01,5.966814E-01,1.159808E+05,1.264290E+05,3.921816E+00,1.106210E+01,7.629336E+04,9.909856E+04,2.579806E+00,8.670673E+00,1.145475E+05,1.039389E+05,3.873347E+00,9.094296E+00,7.814370E+04,6.987847E+04,2.642374E+00,6.114129E+00,1.851893E+04,1.251765E+04,6.262075E-01,1.095253E+00,1.202325E+04,9.795170E+03,4.065588E-01,8.570334E-01,1.841998E+04,1.024429E+04,6.228613E-01,8.963415E-01,1.227795E+04,6.866859E+03,4.151715E-01,6.008279E-01 
11:45:00,0.000000E+00,4.422120E+04,0.000000E+00,3.868790E+00,0.000000E+00,5.554086E+04,0.000000E+00,4.859390E+00,0.000000E+00,5.760460E+05,0.000000E+00,5.039949E+01,3.599914E+04,5.686056E+04,1.217354E+00,4.974861E+00,9.796108E+03,1.195389E+04,3.312487E-01,1.045924E+00,6.593010E+03,8.504349E+03,2.229378E-01,7.440949E-01,9.546880E+03,1.003844E+04,3.228212E-01,8.783287E-01,6.574776E+03,6.837143E+03,2.223212E-01,5.982267E-01,1.159793E+05,1.274733E+05,3.921763E+00,1.115347E+01,7.629235E+04,9.854762E+04,2.579772E+00,8.622471E+00,1.145459E+05,1.042525E+05,3.873295E+00,9.121733E+00,7.814269E+04,7.010124E+04,2.642340E+00,6.133619E+00,1.851179E+04,1.264056E+04,6.259658E-01,1.106006E+00,1.201862E+04,9.751341E+03,4.064023E-01,8.531989E-01,1.841280E+04,1.029349E+04,6.226185E-01,9.006462E-01,1.227333E+04,6.900910E+03,4.150152E-01,6.038071E-01 
11:50:00,0.000000E+00,4.423058E+04,0.000000E+00,3.869610E+00,0.000000E+00,5.555019E+04,0.000000E+00,4.860207E+00,0.000000E+00,5.761718E+05,0.000000E+00,5.041049E+01,3.594428E+04,5.700567E+04,1.215499E+00,4.987557E+00,9.795949E+03,1.202924E+04,3.312433E-01,1.052517E+00,6.592910E+03,8.465989E+03,2.229344E-01,7.407387E-01,9.546724E+03,1.006412E+04,3.228160E-01,8.805759E-01,6.574675E+03,6.854589E+03,2.223178E-01,5.997531E-01,1.159777E+05,1.284649E+05,3.921710E+00,1.124022E+01,7.629134E+04,9.788717E+04,2.579738E+00,8.564686E+00,1.145443E+05,1.045649E+05,3.873242E+00,9.149061E+00,7.814168E+04,7.032145E+04,2.642306E+00,6.152886E+00,1.850478E+04,1.275859E+04,6.257287E-01,1.116333E+00,1.201408E+04,9.697329E+03,4.062488E-01,8.484732E-01,1.840576E+04,1.034288E+04,6.223804E-01,9.049676E-01,1.226879E+04,6.934905E+03,4.148619E-01,6.067815E-01 
11:55:00,0.000000E+00,4.423980E+04,0.000000E+00,3.870417E+00,0.000000E+00,5.555964E+04,0.000000E+00,4.861034E+00,0.000000E+00,5.762976E+05,0.000000E+00,5.042150E+01,3.589106E+04,5.715318E+04,1.213699E+00,5.000463E+00,9.795793E+03,1.209895E+04,3.312381E-01,1.058616E+00,6.592811E+03,8.418624E+03,2.229311E-01,7.365944E-01,9.546572E+03,1.008976E+04,3.228108E-01,8.828191E-01,6.574577E+03,6.871842E+03,2.223145E-01,6.012626E-01,1.159762E+05,1.294001E+05,3.921659E+00,1.132205E+01,7.629034E+04,9.714776E+04,2.579704E+00,8.499990E+00,1.145428E+05,1.048761E+05,3.873190E+00,9.176296E+00,7.814068E+04,7.053934E+04,2.642272E+00,6.171949E+00,1.849797E+04,1.287136E+04,6.254987E-01,1.126200E+00,1.200968E+04,9.636031E+03,4.060999E-01,8.431098E-01,1.839892E+04,1.039247E+04,6.221494E-01,9.093058E-01,1.226440E+04,6.968860E+03,4.147131E-01,6.097523E-01 
12:00:00,0.000000E+00,4.424888E+04,0.000000E+00,3.871211E+00,0.000000E+00,5.556909E+04,0.000000E+00,4.861860E+00,0.000000E+00,5.764225E+05,0.000000E+00,5.043243E+01,3.583930E+04,5.730289E+04,1.211948E+00,5.013562E+00,9.795640E+03,1.216271E+04,3.312329E-01,1.064193E+00,6.592714E+03,8.369764E+03,2.229278E-01,7.323192E-01,9.546423E+03,1.011536E+04,3.228058E-01,8.850593E-01,6.574480E+03,6.891660E+03,2.223112E-01,6.029965E-01,1.159747E+05,1.302756E+05,3.921608E+00,1.139865E+01,7.628937E+04,9.640098E+04,2.579671E+00,8.434648E+00,1.145413E+05,1.051865E+05,3.873139E+00,9.203446E+00,7.813970E+04,7.077981E+04,2.642239E+00,6.192989E+00,1.849137E+04,1.297854E+04,6.252753E-01,1.135576E+00,1.200540E+04,9.574382E+03,4.059553E-01,8.377156E-01,1.839229E+04,1.044224E+04,6.219249E-01,9.136609E-01,1.226012E+04,7.005161E+03,4.145687E-01,6.129284E-01 
12:05:00,0.000000E+00,4.425782E+04,0.000000E+00,3.871993E+00,0.000000E+00,5.557848E+04,0.000000E+00,4.862682E+00,0.000000E+00,5.765460E+05,0.000000E+00,5.044324E+01,3.578874E+04,5.745468E+04,1.210239E+00,5.026842E+00,9.795488E+03,1.221984E+04,3.312278E-01,1.069192E+00,6.592619E+03,8.323730E+03,2.229246E-01,7.282912E-01,9.546275E+03,1.014049E+04,3.228008E-01,8.872579E-01,6.574384E+03,6.918684E+03,2.223080E-01,6.053610E-01,1.159732E+05,1.310841E+05,3.921557E+00,1.146938E+01,7.628840E+04,9.568799E+04,2.579638E+00,8.372264E+00,1.145398E+05,1.054913E+05,3.873089E+00,9.230113E+00,7.813874E+04,7.108583E+04,2.642206E+00,6.219764E+00,1.848493E+04,1.307937E+04,6.250575E-01,1.144398E+00,1.200123E+04,9.516405E+03,4.058143E-01,8.326428E-01,1.838582E+04,1.049173E+04,6.217062E-01,9.179905E-01,1.225596E+04,7.047994E+03,4.144278E-01,6.166761E-01 
12:10:00,0.000000E+00,4.426665E+04,0.000000E+00,3.872765E+00,0.000000E+00,5.558784E+04,0.000000E+00,4.863501E+00,0.000000E+00,5.766685E+05,0.000000E+00,5.045396E+01,3.573927E+04,5.760901E+04,1.208566E+00,5.040345E+00,9.795339E+03,1.227017E+04,3.312227E-01,1.073595E+00,6.592524E+03,8.284158E+03,2.229214E-01,7.248288E-01,9.546129E+03,1.016515E+04,3.227958E-01,8.894156E-01,6.574289E+03,6.954676E+03,2.223048E-01,6.085102E-01,1.159717E+05,1.318232E+05,3.921507E+00,1.153404E+01,7.628744E+04,9.504227E+04,2.579606E+00,8.315767E+00,1.145383E+05,1.057905E+05,3.873039E+00,9.256295E+00,7.813778E+04,7.147356E+04,2.642174E+00,6.253689E+00,1.847864E+04,1.317364E+04,6.248449E-01,1.152646E+00,1.199716E+04,9.465419E+03,4.056767E-01,8.281818E-01,1.837950E+04,1.054095E+04,6.214926E-01,9.222970E-01,1.225189E+04,7.099058E+03,4.142904E-01,6.211440E-01 
12:15:00,0.000000E+00,4.427536E+04,0.000000E+00,3.873528E+00,0.000000E+00,5.559720E+04,0.000000E+00,4.864320E+00,0.000000E+00,5.767904E+05,0.000000E+00,5.046462E+01,3.569082E+04,5.776516E+04,1.206927E+00,5.054006E+00,9.795191E+03,1.231351E+04,3.312177E-01,1.077387E+00,6.592430E+03,8.254287E+03,2.229182E-01,7.222153E-01,9.545984E+03,1.018933E+04,3.227909E-01,8.915311E-01,6.574196E+03,6.998596E+03,2.223016E-01,6.123532E-01,1.159702E+05,1.324905E+05,3.921457E+00,1.159242E+01,7.628649E+04,9.449377E+04,2.579574E+00,8.267777E+00,1.145369E+05,1.060840E+05,3.872989E+00,9.281974E+00,7.813682E+04,7.193712E+04,2.642142E+00,6.294251E+00,1.847250E+04,1.326105E+04,6.246371E-01,1.160294E+00,1.199318E+04,9.424110E+03,4.055422E-01,8.245676E-01,1.837333E+04,1.058980E+04,6.212840E-01,9.265717E-01,1.224792E+04,7.157552E+03,4.141561E-01,6.262622E-01 
12:20:00,0.000000E+00,4.428398E+04,0.000000E+00,3.874281E+00,0.000000E+00,5.560665E+04,0.000000E+00,4.865147E+00,0.000000E+00,5.769124E+05,0.000000E+00,5.047529E+01,3.564334E+04,5.792316E+04,1.205322E+00,5.067830E+00,9.795043E+03,1.234980E+04,3.312127E-01,1.080561E+00,6.592337E+03,8.235208E+03,2.229151E-01,7.205461E-01,9.545840E+03,1.021304E+04,3.227861E-01,8.936049E-01,6.574102E+03,7.047981E+03,2.222985E-01,6.166745E-01,1.159688E+05,1.330846E+05,3.921408E+00,1.164440E+01,7.628555E+04,9.405313E+04,2.579542E+00,8.229225E+00,1.145354E+05,1.063718E+05,3.872940E+00,9.307156E+00,7.813588E+04,7.245613E+04,2.642110E+00,6.339664E+00,1.846649E+04,1.334144E+04,6.244340E-01,1.167327E+00,1.198930E+04,9.393491E+03,4.054108E-01,8.218887E-01,1.836730E+04,1.063829E+04,6.210800E-01,9.308137E-01,1.224404E+04,7.221765E+03,4.140248E-01,6.318808E-01 
12:25:00,0.000000E+00,4.429251E+04,0.000000E+00,3.875027E+00,0.000000E+00,5.561626E+04,0.000000E+00,4.865987E+00,0.000000E+00,5.770353E+05,0.000000E+00,5.048604E+01,3.559608E+04,5.808311E+04,1.203724E+00,5.081824E+00,9.794895E+03,1.237909E+04,3.312077E-01,1.083124E+00,6.592243E+03,8.224748E+03,2.229119E-01,7.196312E-01,9.545695E+03,1.023627E+04,3.227812E-01,8.956376E-01,6.574008E+03,7.099586E+03,2.222953E-01,6.211900E-01,1.159673E+05,1.336048E+05,3.921358E+00,1.168990E+01,7.628459E+04,9.370008E+04,2.579509E+00,8.198338E+00,1.145339E+05,1.066540E+05,3.872890E+00,9.331846E+00,7.813492E+04,7.300409E+04,2.642077E+00,6.387611E+00,1.846053E+04,1.341472E+04,6.242326E-01,1.173737E+00,1.198544E+04,9.371623E+03,4.052805E-01,8.199757E-01,1.836132E+04,1.068640E+04,6.208777E-01,9.350234E-01,1.224019E+04,7.289228E+03,4.138946E-01,6.377838E-01 
12:30:00,0.000000E+00,4.430096E+04,0.000000E+00,3.875767E+00,0.000000E+00,5.562607E+04,0.000000E+00,4.866846E+00,0.000000E+00,5.771596E+05,0.000000E+00,5.049692E+01,3.554914E+04,5.824501E+04,1.202136E+00,5.095989E+00,9.794745E+03,1.240146E+04,3.312026E-01,1.085080E+00,6.592148E+03,8.217583E+03,2.229087E-01,7.190046E-01,9.545548E+03,1.025903E+04,3.227762E-01,8.976290E-01,6.573913E+03,7.147604E+03,2.222921E-01,6.253916E-01,1.159658E+05,1.340505E+05,3.921308E+00,1.172890E+01,7.628363E+04,9.338421E+04,2.579477E+00,8.170704E+00,1.145325E+05,1.069306E+05,3.872840E+00,9.356044E+00,7.813395E+04,7.353098E+04,2.642045E+00,6.433714E+00,1.845463E+04,1.348082E+04,6.240331E-01,1.179521E+00,1.198163E+04,9.353590E+03,4.051514E-01,8.183983E-01,1.835540E+04,1.073414E+04,6.206774E-01,9.392002E-01,1.223638E+04,7.355200E+03,4.137657E-01,6.435562E-01 
12:35:00,0.000000E+00,4.430934E+04,0.000000E+00,3.876501E+00,0.000000E+00,5.563607E+04,0.000000E+00,4.867721E+00,0.000000E+00,5.772853E+05,0.000000E+00,5.050792E+01,3.550274E+04,5.840878E+04,1.200567E+00,5.110317E+00,9.794595E+03,1.241734E+04,3.311976E-01,1.086469E+00,6.592053E+03,8.212488E+03,2.229055E-01,7.185591E-01,9.545401E+03,1.028176E+04,3.227712E-01,8.996177E-01,6.573818E+03,7.185083E+03,2.222889E-01,6.286710E-01,1.159643E+05,1.344269E+05,3.921257E+00,1.176182E+01,7.628266E+04,9.309354E+04,2.579444E+00,8.145275E+00,1.145310E+05,1.072061E+05,3.872789E+00,9.380151E+00,7.813298E+04,7.397178E+04,2.642012E+00,6.472283E+00,1.844881E+04,1.354020E+04,6.238362E-01,1.184715E+00,1.197786E+04,9.338187E+03,4.050241E-01,8.170508E-01,1.834955E+04,1.078197E+04,6.204798E-01,9.433848E-01,1.223262E+04,7.413344E+03,4.136386E-01,6.486437E-01 
12:40:00,0.000000E+00,4.431767E+04,0.000000E+00,3.877229E+00,0.000000E+00,5.564618E+04,0.000000E+00,4.868605E+00,0.000000E+00,5.774115E+05,0.000000E+00,5.051896E+01,3.545691E+04,5.857375E+04,1.199018E+00,5.124751E+00,9.794444E+03,1.242681E+04,3.311925E-01,1.087297E+00,6.591957E+03,8.208972E+03,2.229022E-01,7.182517E-01,9.545253E+03,1.030444E+04,3.227662E-01,9.016025E-01,6.573723E+03,7.209051E+03,2.222856E-01,6.307679E-01,1.159628E+05,1.347352E+05,3.921207E+00,1.178880E+01,7.628169E+04,9.282394E+04,2.579412E+00,8.121689E+00,1.145295E+05,1.074806E+05,3.872739E+00,9.404167E+00,7.813201E+04,7.430354E+04,2.641979E+00,6.501309E+00,1.844307E+04,1.359283E+04,6.236422E-01,1.189320E+00,1.197415E+04,9.324962E+03,4.048986E-01,8.158939E-01,1.834379E+04,1.082984E+04,6.202850E-01,9.475732E-01,1.222891E+04,7.461410E+03,4.135132E-01,6.528492E-01 
