target,vehicle_id,datetime,make,model,year,vehicle_class,engine_type,make_code_Make A,make_code_Make B,make_code_Make E,make_code_Make C,make_code_Make D,model_code_Model E1,model_code_Model A4,model_code_Model B1,model_code_Model B2,model_code_Model A2,model_code_Model A3,model_code_Model B3,model_code_Model C2,model_code_Model A1,model_code_Model A5,model_code_Model A6,model_code_Model C1,model_code_Model D1,model_code_Model E2,vehicle_class_code_Truck-Tractor,vehicle_class_code_Truck,vehicle_class_code_Bus,vehicle_class_code_Transport,engine_type_code_Engine E,engine_type_code_Engine C,engine_type_code_Engine B,engine_type_code_Engine F,engine_type_code_Engine H,engine_type_code_Engine D,engine_type_code_Engine A,engine_type_code_Engine G,voltage,current,resistance,cycle,engine_age
0,13,2020-01-02 14:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88431936228526,0.2514256107308054,54.742660562763646,20.0,2
0,13,2020-01-02 16:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.818155653484373,0.25208275129931645,56.74468572958815,21.0,2
0,13,2020-01-02 18:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81572493781685,0.25234375274278315,56.551749855160416,22.0,2
0,13,2020-01-02 20:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.661599503450557,0.2515630639476227,56.35455079964404,23.0,2
0,13,2020-01-02 22:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.739525879178839,0.2516235150558325,56.23727088826311,24.0,2
0,13,2020-01-03 00:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72322704038458,0.2520025345106335,56.08953435090288,25.0,2
0,13,2020-01-03 02:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.672656327989321,0.2508982920161343,55.465472383172475,26.0,2
0,13,2020-01-03 04:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7437184743069,0.25046889058934746,54.607040658902605,27.0,2
0,13,2020-01-03 06:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.698297718492038,0.2515201644778981,53.64562249998303,28.0,2
0,13,2020-01-03 08:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.579425894026771,0.2516839911143537,55.8400525390872,29.0,2
0,13,2020-01-03 10:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.648285292339228,0.2521470070840319,54.96017053139678,30.0,2
0,13,2020-01-03 12:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52391926923885,0.2519723494443238,54.342557492819225,31.0,2
0,13,2020-01-03 14:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.430176688495296,0.25190940083150776,54.567009986267024,32.0,2
0,13,2020-01-03 16:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33329973213157,0.25201502901724915,54.5194667449405,33.0,2
0,13,2020-01-03 18:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.443018859920645,0.2522699779074863,54.49677423216158,34.0,2
0,13,2020-01-03 20:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.482409559444495,0.2528229763516667,53.850495368531284,35.0,2
0,13,2020-01-03 22:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.600001451126516,0.25370649992663113,54.242842593339795,36.0,2
0,13,2020-01-04 00:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.573271399699125,0.2538771045642225,54.05358016994256,37.0,2
0,13,2020-01-04 02:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.499182906138522,0.2535379453894199,55.07957075996286,38.0,2
0,13,2020-01-04 04:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.424432559932606,0.25307887004719165,54.285987047347184,39.0,2
0,13,2020-01-04 06:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.400498286376342,0.25373275813361595,54.50537400607298,40.0,2
0,13,2020-01-04 08:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.401040993578643,0.25396288264148464,54.11364422376619,41.0,2
0,13,2020-01-04 10:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.303070790674667,0.2529887953858025,53.28503676114721,42.0,2
0,13,2020-01-04 12:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.248058398071251,0.2524521735910056,53.36715107020489,43.0,2
0,13,2020-01-04 14:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.227294035355932,0.2527722982292756,53.69856022947413,44.0,2
0,13,2020-01-04 16:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.357642914788828,0.2527730786043747,54.66505021626029,45.0,2
0,13,2020-01-04 18:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35274357241872,0.2529196094914703,55.355014525669915,46.0,2
0,13,2020-01-04 20:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.388341547876337,0.2527010611086694,55.261367030991146,47.0,2
0,13,2020-01-04 22:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.318899443299276,0.25234896863869466,54.275754737186425,48.0,2
0,13,2020-01-05 00:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.373149211073732,0.2531204671007174,53.920203713033715,49.0,2
0,13,2020-01-05 02:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.386866910124814,0.2537879266504681,55.25375634257024,50.0,2
0,13,2020-01-05 04:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.50345871078475,0.2536058679521017,54.39814051327698,51.0,2
0,13,2020-01-05 06:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.498884444103794,0.2526432313687529,54.849615455545475,52.0,2
0,13,2020-01-05 08:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.527972122172065,0.2531856128853342,54.66569043283597,53.0,2
0,13,2020-01-05 10:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.496252440981236,0.2531074540036236,53.84724926357118,54.0,2
0,13,2020-01-05 12:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62631734306956,0.2531296011513469,54.54081550387615,55.0,2
0,13,2020-01-05 14:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55740193039257,0.2536053535452778,53.5657468103065,56.0,2
0,13,2020-01-05 16:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.481221711307485,0.2534695810359657,53.944958592694356,57.0,2
0,13,2020-01-05 18:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.570086695104774,0.25361886918192816,53.11540873273911,58.0,2
0,13,2020-01-05 20:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.682132775273061,0.254124515231613,53.119392197220535,59.0,2
0,13,2020-01-05 22:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.802458893758681,0.25462300288405565,53.250752033719046,60.0,2
0,13,2020-01-06 00:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.843955919613155,0.2555693916279133,53.574789281745396,61.0,2
0,13,2020-01-06 02:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.832868004156067,0.25599647651962554,55.19720744524821,62.0,2
0,13,2020-01-06 04:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92671593180229,0.2556484492357787,55.00371678494346,63.0,2
0,13,2020-01-06 06:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.970509504977764,0.2549561343887127,55.00200613268773,64.0,2
0,13,2020-01-06 08:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.140529591598243,0.2547610096275017,54.813989372560435,65.0,2
0,13,2020-01-06 10:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.096899140276356,0.2547514092145943,55.32580152259869,66.0,2
0,13,2020-01-06 12:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.246295475309815,0.2551278591743644,55.026622096906394,67.0,2
0,13,2020-01-06 14:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.076574090186677,0.2552301325154209,54.827063255163345,68.0,2
0,13,2020-01-06 16:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.993106517715097,0.2553423490635565,55.652358223005635,69.0,2
0,13,2020-01-06 18:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.841975839641991,0.2548410118302861,54.40917479945767,70.0,2
0,13,2020-01-06 20:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.780841238105097,0.25509673183171955,54.625841420269786,71.0,2
0,13,2020-01-06 22:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.855409576143815,0.2552801802409849,53.902760877789504,72.0,2
0,13,2020-01-07 00:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7936452061814,0.25513982207253105,53.80083950252666,73.0,2
0,13,2020-01-07 02:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68712968433782,0.2551751263789649,54.32645034146574,74.0,2
0,13,2020-01-07 04:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.897921158989739,0.2549352235191321,53.861699103304396,75.0,2
0,13,2020-01-07 06:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.978588662608306,0.2543664356599061,54.20511368098486,76.0,2
0,13,2020-01-07 08:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97432066421149,0.2545145028805664,52.29760288953511,77.0,2
0,13,2020-01-07 10:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.952601628151088,0.2543297381092877,52.9528633273037,78.0,2
0,13,2020-01-07 12:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.080190034476102,0.2544016996075314,55.01992160697387,79.0,2
0,13,2020-01-07 14:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.012117402370176,0.2540564214383941,54.50574088181555,80.0,2
0,13,2020-01-07 16:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.956242633128767,0.2539650094064808,55.48706132453558,81.0,2
0,13,2020-01-07 18:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.961671064157455,0.2544575253037961,55.14644014156455,82.0,2
0,13,2020-01-07 20:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.007929306371418,0.25478966101793904,54.34074925600268,83.0,2
0,13,2020-01-07 22:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.079828827776554,0.2547238698782525,54.42993256384587,84.0,2
0,13,2020-01-08 00:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.133692366774671,0.2543117440825451,54.33623433984082,85.0,2
0,13,2020-01-08 02:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.101026427047547,0.2549017980844551,54.7036602576974,86.0,2
0,13,2020-01-08 04:00:00,Make A,Model A3,2018,Truck-Tractor,Engine C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.087530630411825,0.25497214847479616,55.45084952134857,87.0,2
