8,0,0,1,0.495,0.375,0.115,0.507,0.241,0.103,0.15
11,0,1,0,0.415,0.32,0.1,0.3005,0.1215,0.0575,0.104
9,0,1,0,0.575,0.445,0.145,0.847,0.415,0.1945,0.22
9,0,1,0,0.395,0.305,0.105,0.282,0.0975,0.065,0.096
6,0,0,1,0.32,0.24,0.07,0.133,0.0585,0.0255,0.041
7,0,0,1,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052
11,1,0,0,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25
9,0,1,0,0.645,0.495,0.15,1.2095,0.603,0.2225,0.339
11,0,1,0,0.5,0.385,0.135,0.551,0.2245,0.0715,0.206
10,0,1,0,0.635,0.48,0.145,1.181,0.665,0.229,0.225
10,0,0,1,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215
10,1,0,0,0.62,0.48,0.17,1.1045,0.535,0.25,0.287
9,1,0,0,0.435,0.35,0.125,0.459,0.197,0.1145,0.145
6,0,0,1,0.19,0.13,0.03,0.0295,0.0155,0.015,0.01
19,1,0,0,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435
18,0,1,0,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305
9,0,1,0,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343
11,1,0,0,0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015
17,1,0,0,0.66,0.52,0.2,1.676,0.673,0.4805,0.45
8,1,0,0,0.52,0.405,0.115,0.776,0.32,0.1845,0.22
12,1,0,0,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155
11,1,0,0,0.485,0.4,0.155,0.731,0.236,0.183,0.255
11,1,0,0,0.71,0.56,0.18,1.652,0.735,0.381,0.4525
11,1,0,0,0.6,0.465,0.16,1.133,0.466,0.2885,0.298
11,1,0,0,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395
8,0,1,0,0.6,0.41,0.145,0.939,0.4475,0.196,0.268
15,1,0,0,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52
8,0,0,1,0.575,0.44,0.15,0.983,0.486,0.215,0.239
8,0,0,1,0.485,0.415,0.14,0.5705,0.25,0.134,0.185
13,1,0,0,0.405,0.31,0.12,0.3095,0.138,0.058,0.095
8,0,1,0,0.49,0.355,0.155,0.981,0.465,0.2015,0.2505
16,0,1,0,0.635,0.48,0.235,1.064,0.413,0.228,0.36
9,0,0,1,0.55,0.42,0.155,0.912,0.495,0.1805,0.205
10,0,1,0,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375
6,0,0,1,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06
8,0,0,1,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171
13,1,0,0,0.67,0.52,0.19,1.32,0.5235,0.3095,0.4275
10,0,1,0,0.55,0.46,0.175,0.869,0.3155,0.1825,0.32
8,1,0,0,0.455,0.365,0.115,0.4305,0.184,0.108,0.1245
10,0,0,1,0.355,0.27,0.1,0.216,0.083,0.037,0.075
5,0,0,1,0.41,0.32,0.095,0.2905,0.141,0.063,0.073
6,0,0,1,0.31,0.24,0.105,0.2885,0.118,0.065,0.083
10,0,1,0,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33
10,0,1,0,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175
11,1,0,0,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255
12,0,1,0,0.41,0.325,0.12,0.3745,0.158,0.081,0.125
11,0,0,1,0.61,0.425,0.155,1.0485,0.507,0.1955,0.274
16,1,0,0,0.57,0.465,0.18,0.9995,0.405,0.277,0.295
10,0,1,0,0.46,0.35,0.12,0.515,0.224,0.108,0.1565
9,0,0,1,0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215
10,0,1,0,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355
9,0,0,1,0.5,0.365,0.125,0.528,0.229,0.103,0.1645
11,1,0,0,0.525,0.4,0.115,0.6295,0.2555,0.144,0.18
11,1,0,0,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358
11,0,1,0,0.655,0.52,0.18,1.492,0.7185,0.36,0.355
11,0,1,0,0.585,0.45,0.175,1.1275,0.4925,0.262,0.335
9,1,0,0,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485
7,0,0,1,0.36,0.275,0.095,0.217,0.084,0.0435,0.09
8,0,1,0,0.56,0.415,0.145,0.852,0.43,0.1885,0.205
7,0,0,1,0.39,0.3,0.09,0.252,0.1065,0.053,0.08
7,0,0,1,0.455,0.35,0.135,0.5365,0.2855,0.0855,0.1325
10,1,0,0,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12
13,0,0,1,0.515,0.4,0.12,0.659,0.2705,0.179,0.17
4,0,0,1,0.275,0.2,0.055,0.0925,0.038,0.021,0.026
9,0,1,0,0.63,0.49,0.155,1.2525,0.63,0.246,0.289
13,1,0,0,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49
12,0,1,0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775
7,0,0,1,0.38,0.29,0.085,0.2285,0.088,0.0465,0.075
11,0,1,0,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285
11,0,0,1,0.51,0.405,0.12,0.61,0.229,0.131,0.235
8,0,1,0,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445
10,1,0,0,0.525,0.4,0.135,0.714,0.318,0.138,0.208
10,0,1,0,0.37,0.29,0.09,0.241,0.11,0.045,0.069
10,1,0,0,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31
15,0,1,0,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24
13,0,0,1,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615
8,1,0,0,0.58,0.435,0.15,0.834,0.428,0.1515,0.23
12,0,1,0,0.535,0.44,0.15,0.6765,0.256,0.139,0.26
7,0,0,1,0.37,0.29,0.09,0.2445,0.089,0.0655,0.075
15,1,0,0,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295
7,0,0,1,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04
10,0,1,0,0.685,0.55,0.19,1.885,0.89,0.41,0.4895
9,0,0,1,0.5,0.38,0.135,0.594,0.2945,0.104,0.1565
10,1,0,0,0.66,0.53,0.17,1.431,0.622,0.309,0.398
9,0,0,1,0.61,0.465,0.125,0.9225,0.436,0.19,0.26
8,0,1,0,0.58,0.465,0.15,0.9065,0.371,0.1965,0.29
11,1,0,0,0.66,0.505,0.185,1.528,0.69,0.3025,0.441
7,0,0,1,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107
9,0,1,0,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355
4,0,0,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305
7,0,0,1,0.485,0.37,0.1,0.513,0.219,0.1075,0.13
8,0,0,1,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167
7,0,0,1,0.425,0.32,0.1,0.3055,0.126,0.06,0.106
5,0,0,1,0.31,0.225,0.07,0.1055,0.435,0.015,0.04
12,1,0,0,0.61,0.48,0.16,1.234,0.598,0.238,0.315
16,0,1,0,0.645,0.485,0.215,1.514,0.546,0.2615,0.635
12,0,0,1,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825
12,1,0,0,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4
10,0,1,0,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655
6,0,0,1,0.28,0.205,0.07,0.1015,0.041,0.03,0.03
8,0,0,1,0.505,0.355,0.125,0.601,0.25,0.1205,0.185
11,1,0,0,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272
4,0,0,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255
9,0,1,0,0.5,0.355,0.14,0.528,0.2125,0.149,0.14
8,0,1,0,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955
9,1,0,0,0.545,0.43,0.14,0.832,0.4355,0.17,0.201
9,1,0,0,0.675,0.525,0.17,1.711,0.8365,0.352,0.475
7,0,1,0,0.545,0.43,0.155,0.8035,0.409,0.144,0.228
8,1,0,0,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175
12,1,0,0,0.575,0.48,0.15,0.8745,0.375,0.193,0.29
9,0,1,0,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276
11,0,0,1,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135
9,1,0,0,0.595,0.455,0.14,0.914,0.3895,0.2225,0.271
9,0,1,0,0.615,0.475,0.175,1.224,0.6035,0.261,0.311
6,0,0,1,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11
4,0,0,1,0.225,0.17,0.05,0.0515,0.019,0.012,0.017
10,0,1,0,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29
7,0,0,1,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147
13,0,1,0,0.615,0.49,0.17,1.145,0.4915,0.208,0.343
11,0,0,1,0.44,0.31,0.115,0.3625,0.134,0.082,0.12
9,1,0,0,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355
9,1,0,0,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245
14,0,1,0,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235
8,1,0,0,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183
6,0,0,1,0.275,0.195,0.065,0.106,0.054,0.02,0.028
11,1,0,0,0.655,0.515,0.18,1.412,0.6195,0.2485,0.497
7,0,0,1,0.375,0.285,0.09,0.257,0.1045,0.062,0.075
16,0,0,1,0.635,0.5,0.18,1.319,0.5485,0.292,0.49
4,0,0,1,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345
12,0,1,0,0.415,0.315,0.125,0.388,0.068,0.09,0.125
8,1,0,0,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24
7,0,0,1,0.435,0.335,0.105,0.3535,0.156,0.05,0.1135
16,1,0,0,0.72,0.595,0.225,1.969,0.8045,0.423,0.66
9,1,0,0,0.435,0.395,0.105,0.3635,0.136,0.098,0.13
8,0,0,1,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054
10,0,1,0,0.63,0.485,0.16,1.243,0.623,0.275,0.3
5,0,0,1,0.285,0.22,0.065,0.096,0.0405,0.0205,0.03
10,0,1,0,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477
11,0,1,0,0.63,0.495,0.175,1.2695,0.605,0.271,0.328
9,0,1,0,0.345,0.27,0.095,0.197,0.0665,0.05,0.07
10,0,1,0,0.46,0.38,0.135,0.482,0.207,0.1225,0.145
12,0,1,0,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875
13,0,1,0,0.72,0.58,0.19,2.0885,0.9955,0.478,0.5305
14,1,0,0,0.635,0.535,0.19,1.242,0.576,0.2475,0.39
9,0,1,0,0.61,0.475,0.175,1.024,0.409,0.261,0.322
13,1,0,0,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285
4,0,0,1,0.13,0.095,0.035,0.0105,0.005,0.0065,0.0035
8,0,1,0,0.575,0.45,0.165,0.9655,0.498,0.19,0.23
21,0,1,0,0.67,0.55,0.17,1.247,0.472,0.2455,0.4
10,1,0,0,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205
10,0,1,0,0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075
8,0,0,1,0.375,0.285,0.09,0.237,0.106,0.0395,0.08
12,0,1,0,0.635,0.5,0.17,1.4345,0.611,0.309,0.418
7,0,0,1,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.058
14,0,0,1,0.625,0.46,0.16,1.2395,0.55,0.273,0.38
12,0,1,0,0.645,0.5,0.175,1.286,0.5645,0.288,0.386
9,0,1,0,0.605,0.475,0.155,1.161,0.572,0.2455,0.275
9,0,0,1,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147
11,0,1,0,0.685,0.535,0.175,1.432,0.637,0.247,0.46
9,0,0,1,0.52,0.41,0.145,0.646,0.2965,0.1595,0.165
10,0,0,1,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105
10,0,1,0,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305
9,0,1,0,0.48,0.375,0.145,0.777,0.216,0.13,0.17
12,0,1,0,0.665,0.52,0.175,1.3725,0.606,0.32,0.395
10,1,0,0,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375
13,1,0,0,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525
9,0,1,0,0.58,0.445,0.135,0.814,0.3775,0.1915,0.22
15,1,0,0,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285
10,0,0,1,0.57,0.45,0.145,0.751,0.2825,0.2195,0.2215
8,0,0,1,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158
6,0,0,1,0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085
9,0,0,1,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255
6,0,1,0,0.495,0.375,0.115,0.6245,0.282,0.143,0.155
10,0,1,0,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455
17,0,1,0,0.62,0.495,0.175,1.806,0.643,0.3285,0.725
10,1,0,0,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745
6,0,0,1,0.41,0.325,0.1,0.3245,0.132,0.072,0.106
6,1,0,0,0.465,0.35,0.125,0.482,0.23,0.106,0.1095
6,0,0,1,0.255,0.185,0.06,0.0925,0.039,0.021,0.025
8,0,1,0,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32
9,1,0,0,0.37,0.29,0.115,0.25,0.111,0.057,0.075
11,1,0,0,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289
6,0,0,1,0.375,0.28,0.09,0.215,0.084,0.06,0.055
8,0,0,1,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845
13,1,0,0,0.52,0.425,0.145,0.7,0.207,0.1905,0.24
12,1,0,0,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035
6,1,0,0,0.29,0.21,0.075,0.275,0.113,0.0675,0.035
11,1,0,0,0.685,0.54,0.16,1.6675,0.833,0.3775,0.475
11,0,0,1,0.63,0.49,0.17,1.217,0.5515,0.212,0.31
7,0,0,1,0.41,0.335,0.105,0.3305,0.1405,0.064,0.105
11,0,1,0,0.625,0.485,0.17,1.437,0.5855,0.293,0.475
9,1,0,0,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203
7,1,0,0,0.375,0.29,0.08,0.282,0.1405,0.0725,0.08
10,1,0,0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275
14,0,1,0,0.56,0.42,0.195,0.8085,0.3025,0.1795,0.285
13,0,0,1,0.575,0.475,0.17,0.967,0.3775,0.284,0.275
13,0,1,0,0.58,0.45,0.175,1.068,0.425,0.203,0.32
7,0,0,1,0.45,0.345,0.11,0.47,0.2355,0.0855,0.1135
13,0,1,0,0.69,0.515,0.18,1.8445,0.9815,0.4655,0.341
9,1,0,0,0.69,0.54,0.155,1.454,0.624,0.3105,0.39
5,0,0,1,0.315,0.235,0.08,0.18,0.08,0.045,0.047
10,1,0,0,0.415,0.305,0.105,0.3605,0.12,0.082,0.1
10,0,1,0,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735
11,0,1,0,0.61,0.48,0.14,1.0625,0.516,0.225,0.2915
12,0,1,0,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22
9,1,0,0,0.605,0.485,0.16,1.201,0.417,0.2875,0.38
15,1,0,0,0.7,0.535,0.175,1.773,0.6805,0.48,0.512
9,1,0,0,0.7,0.525,0.19,1.6465,0.8545,0.307,0.3995
9,1,0,0,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307
7,0,0,1,0.315,0.235,0.07,0.149,0.058,0.0325,0.047
8,0,0,1,0.52,0.4,0.11,0.597,0.2935,0.1155,0.16
16,1,0,0,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22
8,0,0,1,0.595,0.46,0.15,0.8335,0.377,0.1925,0.235
5,0,0,1,0.285,0.205,0.07,0.106,0.039,0.0285,0.034
11,1,0,0,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255
9,0,1,0,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625
8,1,0,0,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141
6,0,0,1,0.415,0.33,0.09,0.3595,0.17,0.081,0.09
6,0,0,1,0.3,0.23,0.095,0.1385,0.056,0.0365,0.037
13,0,1,0,0.565,0.435,0.185,0.9815,0.329,0.136,0.39
10,1,0,0,0.625,0.475,0.175,1.1435,0.4755,0.2475,0.349
9,0,0,1,0.42,0.33,0.1,0.352,0.1635,0.089,0.1
7,0,0,1,0.46,0.36,0.1,0.4635,0.2325,0.093,0.115
12,1,0,0,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35
21,0,1,0,0.595,0.475,0.16,1.3175,0.408,0.234,0.58
11,0,1,0,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265
9,0,1,0,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485
8,0,0,1,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105
10,0,1,0,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255
8,0,0,1,0.48,0.355,0.115,0.5785,0.25,0.106,0.184
8,1,0,0,0.525,0.41,0.135,0.7905,0.4065,0.198,0.177
7,0,0,1,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048
14,1,0,0,0.46,0.365,0.115,0.4485,0.165,0.083,0.17
10,0,1,0,0.62,0.465,0.145,0.911,0.375,0.2145,0.278
12,1,0,0,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12
12,0,0,1,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306
8,0,1,0,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445
16,1,0,0,0.675,0.535,0.16,1.41,0.592,0.3175,0.42
13,1,0,0,0.665,0.57,0.185,1.522,0.6965,0.3025,0.405
9,0,1,0,0.595,0.475,0.165,1.213,0.621,0.2435,0.274
8,0,1,0,0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315
7,0,1,0,0.39,0.28,0.125,0.564,0.3035,0.0955,0.143
10,1,0,0,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28
10,0,1,0,0.53,0.43,0.135,0.879,0.28,0.2165,0.25
11,0,1,0,0.525,0.4,0.14,0.7325,0.334,0.1575,0.17
10,1,0,0,0.58,0.475,0.155,0.974,0.4305,0.23,0.285
9,1,0,0,0.635,0.51,0.17,1.2235,0.532,0.271,0.354
7,0,0,1,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094
6,0,0,1,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15
9,1,0,0,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161
10,0,1,0,0.635,0.495,0.155,1.3635,0.583,0.2985,0.295
10,1,0,0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575
9,1,0,0,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715
6,1,0,0,0.34,0.255,0.085,0.204,0.097,0.021,0.05
10,0,0,1,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236
10,0,0,1,0.595,0.47,0.135,0.9365,0.434,0.184,0.287
11,1,0,0,0.65,0.505,0.165,1.357,0.5725,0.281,0.43
9,0,0,1,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15
11,0,1,0,0.585,0.43,0.16,0.955,0.3625,0.176,0.27
11,0,1,0,0.625,0.495,0.155,1.0485,0.487,0.212,0.3215
11,0,1,0,0.58,0.475,0.15,0.97,0.385,0.2165,0.35
9,0,1,0,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765
6,0,0,1,0.435,0.325,0.11,0.367,0.1595,0.08,0.105
12,1,0,0,0.675,0.525,0.17,1.8095,0.784,0.391,0.455
13,0,1,0,0.555,0.445,0.135,0.836,0.336,0.1625,0.275
8,0,0,1,0.45,0.355,0.105,0.4445,0.197,0.093,0.1335
7,0,0,1,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13
9,0,0,1,0.475,0.36,0.11,0.4555,0.177,0.0965,0.145
8,0,0,1,0.345,0.285,0.1,0.2225,0.0865,0.058,0.075
6,0,0,1,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042
11,1,0,0,0.7,0.55,0.17,1.684,0.7535,0.3265,0.32
7,0,0,1,0.51,0.375,0.1,0.5785,0.238,0.1225,0.175
12,1,0,0,0.645,0.52,0.19,1.3105,0.58,0.288,0.37
7,1,0,0,0.38,0.32,0.115,0.6475,0.323,0.1325,0.164
8,0,1,0,0.52,0.4,0.12,0.58,0.234,0.1315,0.185
15,0,1,0,0.585,0.405,0.15,1.2565,0.435,0.202,0.325
8,0,0,1,0.525,0.4,0.11,0.6275,0.3015,0.126,0.18
11,0,1,0,0.615,0.47,0.175,1.242,0.5675,0.287,0.317
9,0,1,0,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065
10,0,1,0,0.57,0.445,0.16,1.0145,0.516,0.164,0.3
8,1,0,0,0.415,0.305,0.13,0.32,0.1305,0.0755,0.105
5,0,0,1,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215
10,0,0,1,0.465,0.325,0.14,0.7615,0.362,0.1535,0.209
8,0,0,1,0.545,0.375,0.12,0.543,0.2375,0.1155,0.1725
10,0,1,0,0.59,0.46,0.145,0.929,0.38,0.24,0.255
10,0,1,0,0.46,0.34,0.135,0.495,0.1655,0.117,0.185
10,0,1,0,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32
11,0,0,1,0.53,0.42,0.13,0.8365,0.3745,0.167,0.249
13,0,1,0,0.5,0.415,0.165,0.6885,0.249,0.138,0.25
13,1,0,0,0.535,0.45,0.135,0.8075,0.322,0.181,0.25
10,0,1,0,0.615,0.5,0.17,1.054,0.4845,0.228,0.295
13,1,0,0,0.695,0.55,0.16,1.6365,0.694,0.3005,0.44
9,0,0,1,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125
7,0,0,1,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185
11,1,0,0,0.61,0.47,0.165,1.1785,0.566,0.2785,0.294
14,0,1,0,0.49,0.42,0.125,0.609,0.239,0.1435,0.22
18,1,0,0,0.465,0.35,0.13,0.494,0.1945,0.103,0.155
6,0,0,1,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635
13,0,1,0,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405
13,0,1,0,0.58,0.46,0.13,0.921,0.357,0.181,0.29
7,0,1,0,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505
8,0,1,0,0.455,0.35,0.11,0.458,0.2,0.111,0.1305
17,0,1,0,0.575,0.435,0.15,0.805,0.293,0.1625,0.27
12,1,0,0,0.75,0.615,0.205,2.2635,0.821,0.423,0.726
8,0,1,0,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19
10,0,1,0,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185
5,0,0,1,0.285,0.21,0.07,0.109,0.044,0.0265,0.033
8,0,1,0,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155
11,0,0,1,0.62,0.47,0.155,0.966,0.447,0.171,0.284
13,1,0,0,0.51,0.39,0.105,0.612,0.187,0.15,0.195
11,0,1,0,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195
9,0,0,1,0.575,0.45,0.145,0.872,0.4675,0.18,0.217
6,0,0,1,0.44,0.345,0.115,0.545,0.269,0.111,0.1305
15,0,1,0,0.645,0.495,0.185,1.4935,0.5265,0.2785,0.455
15,0,1,0,0.585,0.455,0.225,1.055,0.3815,0.221,0.365
11,1,0,0,0.6,0.5,0.17,1.13,0.4405,0.267,0.335
8,0,1,0,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27
7,0,1,0,0.44,0.325,0.115,0.39,0.163,0.087,0.113
6,0,0,1,0.315,0.23,0.07,0.164,0.0625,0.04,0.045
11,1,0,0,0.635,0.495,0.18,1.596,0.617,0.317,0.37
6,0,0,1,0.34,0.25,0.09,0.179,0.0775,0.033,0.055
11,1,0,0,0.62,0.5,0.175,1.107,0.4895,0.24,0.343
11,0,1,0,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235
16,1,0,0,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34
3,0,0,1,0.165,0.12,0.03,0.0215,0.007,0.005,0.005
11,0,1,0,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425
11,0,1,0,0.635,0.495,0.15,1.081,0.4825,0.242,0.31
5,0,1,0,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325
7,0,1,0,0.495,0.4,0.135,0.61,0.272,0.1435,0.144
11,1,0,0,0.72,0.565,0.18,1.719,0.8465,0.407,0.3875
11,0,1,0,0.675,0.505,0.16,1.532,0.74,0.357,0.3815
9,1,0,0,0.43,0.35,0.09,0.397,0.1575,0.089,0.12
11,0,1,0,0.635,0.515,0.16,1.2075,0.5385,0.282,0.345
11,1,0,0,0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845
11,0,1,0,0.655,0.525,0.16,1.46,0.686,0.311,0.405
15,0,1,0,0.455,0.365,0.095,0.514,0.2245,0.101,0.15
8,0,0,1,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945
12,1,0,0,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675
10,0,0,1,0.575,0.45,0.15,0.858,0.449,0.166,0.215
10,0,1,0,0.6,0.465,0.155,1.0165,0.512,0.2465,0.225
9,0,1,0,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505
9,0,1,0,0.645,0.51,0.19,1.4745,0.605,0.345,0.48
11,1,0,0,0.655,0.5,0.205,1.528,0.6215,0.3725,0.4535
20,1,0,0,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445
13,0,0,1,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3
14,1,0,0,0.48,0.385,0.135,0.536,0.1895,0.142,0.173
10,1,0,0,0.58,0.425,0.155,0.873,0.3615,0.249,0.239
13,1,0,0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305
18,1,0,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32
10,0,1,0,0.54,0.415,0.17,0.879,0.339,0.208,0.255
17,1,0,0,0.53,0.42,0.13,1.001,0.34,0.226,0.265
7,0,0,1,0.44,0.34,0.1,0.407,0.209,0.0735,0.103
6,0,0,1,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21
8,0,1,0,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214
7,0,0,1,0.435,0.33,0.11,0.38,0.1515,0.0945,0.11
5,1,0,0,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055
13,1,0,0,0.545,0.445,0.175,0.8525,0.3465,0.189,0.295
7,0,1,0,0.4,0.32,0.095,0.303,0.1335,0.06,0.1
7,0,0,1,0.425,0.34,0.1,0.3515,0.1625,0.082,0.094
9,0,1,0,0.625,0.495,0.155,1.177,0.5055,0.278,0.345
10,1,0,0,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263
9,0,1,0,0.61,0.365,0.155,1.0765,0.488,0.249,0.27
16,1,0,0,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42
7,0,1,0,0.45,0.345,0.105,0.4115,0.18,0.1125,0.135
10,0,0,1,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085
9,0,1,0,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315
4,0,0,1,0.315,0.235,0.075,0.1285,0.051,0.028,0.0405
14,1,0,0,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295
8,1,0,0,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4
6,0,0,1,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095
10,0,0,1,0.575,0.45,0.13,0.8145,0.403,0.1715,0.213
