fraud,incident_type_theft,policy_state_ca,policy_deductable,num_witnesses,policy_state_or,incident_month,customer_gender_female,num_insurers_past_5_years,customer_gender_male,total_claim_amount,authorities_contacted_police,incident_day,collision_type_side,customer_age,customer_education,driver_relationship_child,driver_relationship_spouse,injury_claim,incident_dow,collision_type_na,incident_severity,driver_relationship_self,num_claims_past_year,months_as_customer,auto_year,num_vehicles_involved,policy_state_nv,authorities_contacted_ambulance,num_injuries,policy_liability,police_report_available,driver_relationship_na,incident_type_breakin,authorities_contacted_none,authorities_contacted_fire,driver_relationship_other,policy_state_id,incident_hour,vehicle_claim,incident_type_collision,policy_annual_premium,policy_state_az,policy_state_wa,collision_type_rear,collision_type_front
0,0,0,750,2,0,4,0,1,1,17500.0,1,14,0,48,3,0,0,0.0,6,0,1,1,4,62,2018,2,0,0,0,3,1,0,0,0,0,0,0,17,17500.0,1,3000,0,1,0,1
0,0,0,750,0,0,12,0,1,1,29561.0,1,20,0,32,4,0,0,10800.0,4,0,1,1,0,94,2019,2,0,0,0,2,1,0,0,0,0,0,0,19,18761.0,1,2650,1,0,1,0
1,0,1,750,0,0,3,0,2,1,67035.0,1,8,0,27,4,0,0,56200.0,4,0,1,1,0,39,2010,2,0,0,0,0,0,0,0,0,0,0,0,13,10835.0,1,2800,0,0,1,0
0,0,0,750,0,0,3,0,1,1,16000.0,0,4,0,52,3,0,0,0.0,0,0,1,1,0,124,2010,2,0,1,0,1,0,0,0,0,0,0,0,13,16000.0,1,2900,0,1,1,0
0,0,1,750,0,0,12,1,1,0,8500.0,1,31,0,54,4,0,0,0.0,1,1,0,0,0,275,2018,1,0,0,0,2,0,1,1,0,0,0,0,15,8500.0,0,2900,0,0,0,0
0,0,1,750,1,0,10,0,1,1,37457.0,1,25,1,36,3,0,0,7700.0,4,0,2,1,0,86,2014,2,0,0,3,0,1,0,0,0,0,0,0,15,29757.0,1,3000,0,0,0,0
0,0,1,750,0,0,1,0,2,1,9500.0,1,6,0,24,4,0,0,0.0,6,1,0,0,0,40,2019,1,0,0,0,2,0,1,1,0,0,0,0,13,9500.0,0,3000,0,0,0,0
0,1,0,750,0,0,7,0,1,1,24500.0,1,30,0,37,3,0,0,0.0,1,1,1,0,0,149,2019,1,0,0,0,1,0,1,0,0,0,0,0,23,24500.0,0,3000,1,0,0,0
0,0,1,750,0,0,5,1,1,0,106690.0,1,7,0,42,3,0,0,89400.0,1,0,1,1,0,156,2019,3,0,0,0,0,1,0,0,0,0,0,0,16,17290.0,1,2650,0,0,1,0
0,0,0,750,2,0,11,1,1,0,13500.0,0,30,0,64,2,0,1,0.0,5,0,0,0,0,174,2015,2,0,0,0,3,0,0,0,1,0,0,0,16,13500.0,1,2800,0,1,0,1
0,0,1,750,0,0,4,0,1,1,32858.0,1,12,1,56,1,0,0,17400.0,4,0,1,1,0,264,2017,2,0,0,2,0,0,0,0,0,0,0,0,16,15458.0,1,3000,0,0,0,0
0,0,0,750,0,0,5,1,1,0,41599.0,1,26,0,50,3,0,0,20800.0,6,0,1,1,0,384,2019,2,0,0,0,1,0,0,0,0,0,0,0,14,20799.0,1,3000,0,1,0,1
0,0,1,750,3,0,9,0,1,1,40229.0,1,25,1,74,4,0,0,17300.0,2,0,1,1,0,99,2013,3,0,0,0,0,1,0,0,0,0,0,0,15,22929.0,1,3000,0,0,0,0
0,0,0,750,3,0,1,0,1,1,49003.0,1,27,0,48,3,0,0,1800.0,6,0,2,1,0,180,2019,3,0,0,1,3,1,0,0,0,0,0,0,13,47203.0,1,3000,1,0,0,1
0,0,1,750,1,0,11,1,2,0,6000.0,1,27,0,37,1,0,0,0.0,2,0,1,1,0,48,2013,2,0,0,0,0,0,0,0,0,0,0,0,9,6000.0,1,3000,0,0,1,0
0,0,0,750,3,1,8,0,3,0,77064.0,1,14,0,23,2,0,0,60900.0,2,0,0,1,0,19,2018,4,0,0,0,1,1,0,0,0,0,0,0,11,16164.0,1,3000,0,0,0,1
0,0,1,750,1,0,7,0,2,1,7000.0,0,9,0,21,3,0,0,0.0,1,0,0,1,0,37,2013,2,0,0,0,1,0,0,0,1,0,0,0,18,7000.0,1,3000,0,0,1,0
0,0,1,750,1,0,10,1,1,0,14690.0,1,14,0,60,2,0,0,8200.0,0,0,1,1,0,124,2009,2,0,0,0,0,1,0,0,0,0,0,0,11,6490.0,1,3000,0,0,1,0
0,0,1,750,0,0,12,1,1,0,12500.0,1,24,0,41,2,1,0,0.0,1,0,1,0,1,98,2014,2,0,0,0,0,0,0,0,0,0,0,0,15,12500.0,1,3000,0,0,1,0
0,0,0,750,2,0,1,1,1,0,38944.0,0,13,1,50,4,0,0,17200.0,6,0,2,1,0,135,2016,2,0,1,1,1,0,0,0,0,0,0,0,0,21744.0,1,2900,1,0,0,0
0,0,0,750,1,0,10,0,1,1,53000.0,0,18,0,59,4,0,0,15000.0,4,0,2,1,0,140,2018,2,0,1,1,2,0,0,0,0,0,0,0,11,38000.0,1,3000,0,1,1,0
0,0,0,750,2,0,1,0,5,1,7500.0,1,29,0,29,3,0,0,0.0,1,0,0,1,0,3,2019,2,0,0,0,0,0,0,0,0,0,0,0,11,7500.0,1,2700,1,0,0,1
0,0,1,750,1,0,9,0,1,1,17500.0,1,26,0,26,2,0,0,0.0,3,0,1,1,0,75,2017,2,0,0,0,1,0,0,0,0,0,0,0,16,17500.0,1,3000,0,0,0,1
0,0,1,750,0,0,3,1,1,0,10500.0,0,27,0,40,4,0,0,0.0,2,0,0,1,0,131,2020,1,0,0,0,1,0,0,0,1,0,0,0,0,10500.0,1,2800,0,0,0,1
0,0,1,800,0,0,1,0,1,1,14482.0,1,14,0,65,1,0,0,5800.0,0,0,0,1,0,157,2010,2,0,0,0,1,0,0,0,0,0,0,0,4,8682.0,1,2700,0,0,1,0
0,0,0,750,0,1,7,0,1,1,14500.0,1,12,0,53,4,0,0,0.0,4,1,0,0,0,116,2014,1,0,0,0,1,0,1,1,0,0,0,0,1,14500.0,0,3000,0,0,0,0
0,0,1,750,3,0,5,1,1,0,37711.0,0,17,0,31,3,0,0,3100.0,4,0,2,1,0,42,2019,2,0,0,1,2,0,0,0,0,1,0,0,5,34611.0,1,3000,0,0,0,1
0,0,1,750,4,0,7,0,1,1,35500.0,1,27,0,46,4,0,0,4000.0,5,0,2,1,0,179,2019,3,0,0,3,1,1,0,0,0,0,0,0,18,31500.0,1,2800,0,0,0,1
0,0,0,750,2,0,4,0,4,1,8500.0,1,1,0,21,3,0,0,0.0,0,0,0,1,0,32,2019,2,0,0,0,3,0,0,0,0,0,0,0,16,8500.0,1,3000,0,1,1,0
0,0,0,750,0,0,4,0,1,1,26518.0,1,6,0,42,3,0,0,10000.0,5,0,1,1,0,108,2013,1,0,0,0,0,0,0,0,0,0,0,0,11,16518.0,1,3000,1,0,0,1
0,0,0,750,3,0,11,0,1,0,55000.0,1,17,1,48,3,0,0,25000.0,6,0,2,1,0,77,2015,3,0,0,1,3,1,0,0,0,0,0,0,7,30000.0,1,3000,0,1,0,0
0,0,1,750,2,0,10,0,4,1,16000.0,0,24,0,40,3,0,0,0.0,3,0,0,1,1,35,2015,2,0,0,0,2,0,0,0,1,0,0,0,5,16000.0,1,3000,0,0,0,1
0,0,0,750,1,0,4,1,1,0,59441.0,1,24,1,39,3,0,0,18000.0,2,0,2,1,0,84,2014,3,0,0,1,1,1,0,0,0,0,0,0,21,41441.0,1,2950,0,1,0,0
0,0,1,750,1,0,1,0,1,1,8000.0,1,26,0,37,4,0,0,0.0,5,0,1,1,2,178,2018,2,0,0,0,1,0,0,0,0,0,0,0,21,8000.0,1,3000,0,0,0,1
0,0,1,750,2,0,12,0,1,1,40814.0,1,30,0,54,4,0,0,29500.0,0,0,0,1,0,275,2017,2,0,0,0,0,0,0,0,0,0,0,0,21,11314.0,1,2650,0,0,0,1
0,0,1,750,1,0,1,0,1,1,7000.0,0,17,1,44,3,0,0,0.0,3,0,0,1,0,137,2014,2,0,0,0,0,0,0,0,1,0,0,0,14,7000.0,1,3000,0,0,0,0
0,0,0,750,1,0,8,0,1,1,17000.0,1,7,1,41,1,0,0,0.0,2,0,1,1,0,95,2014,2,0,0,0,2,0,0,0,0,0,0,0,20,17000.0,1,3000,0,1,0,0
0,0,1,750,2,0,7,0,1,1,19235.0,1,19,0,49,3,0,0,7400.0,4,0,0,1,0,107,2017,3,0,0,0,0,1,0,0,0,0,0,0,6,11835.0,1,3000,0,0,1,0
0,0,1,750,1,0,5,0,1,1,18500.0,1,22,0,33,3,0,0,0.0,2,0,1,1,0,60,2017,3,0,0,0,1,1,0,0,0,0,0,0,12,18500.0,1,2800,0,0,1,0
0,0,0,750,0,0,4,1,1,0,8000.0,0,19,0,20,1,0,0,0.0,4,0,0,1,0,25,2017,2,0,0,0,2,0,0,0,1,0,0,0,2,8000.0,1,3000,0,1,0,1
0,0,1,750,0,0,12,0,1,1,29058.0,0,6,0,44,3,0,0,12900.0,4,0,0,0,0,99,2014,2,0,0,0,0,0,0,0,1,0,1,0,6,16158.0,1,3000,0,0,0,1
0,0,0,750,1,0,6,1,1,0,25500.0,1,7,1,24,3,0,0,7000.0,4,0,1,1,0,55,2013,2,0,0,2,3,1,0,0,0,0,0,0,13,18500.0,1,2650,1,0,0,0
0,0,1,750,0,0,7,1,1,0,25838.0,1,10,0,53,3,0,0,15200.0,2,0,0,1,0,171,2020,3,0,0,0,1,1,0,0,0,0,0,0,22,10638.0,1,3000,0,0,0,1
0,0,1,750,0,0,12,0,1,1,44000.0,0,17,0,55,3,0,0,15000.0,1,0,2,0,0,22,2018,2,0,0,2,1,0,0,0,0,1,1,0,18,29000.0,1,2700,0,0,0,1
0,0,1,750,0,0,10,1,3,0,6500.0,0,8,0,25,4,1,0,0.0,1,0,0,0,0,34,2011,1,0,0,0,2,0,0,0,1,0,0,0,16,6500.0,1,3000,0,0,0,1
0,0,1,750,1,0,10,0,2,1,90075.0,1,29,0,43,3,0,0,85200.0,1,0,0,1,1,56,2019,2,0,0,0,0,0,0,0,0,0,0,0,15,4875.0,1,3000,0,0,0,1
0,0,1,750,3,0,1,0,1,1,11000.0,1,16,1,46,4,0,0,0.0,2,0,0,1,0,219,2014,2,0,0,0,1,1,0,0,0,0,0,0,6,11000.0,1,2550,0,0,0,0
0,0,1,750,2,0,11,1,1,0,15500.0,1,1,0,28,1,0,0,0.0,4,0,1,1,0,8,2013,2,0,0,0,3,0,0,0,0,0,0,0,13,15500.0,1,2850,0,0,1,0
0,0,1,750,0,0,7,0,1,1,43345.0,1,4,0,45,3,0,0,6400.0,3,0,2,1,0,199,2019,3,0,0,1,0,1,0,0,0,0,0,0,13,36945.0,1,3000,0,0,0,1
0,0,1,750,3,0,10,0,1,1,39885.0,1,11,0,57,1,0,0,11900.0,4,0,2,1,0,214,2016,3,0,0,1,1,1,0,0,0,0,0,0,15,27985.0,1,2650,0,0,0,1
0,0,1,750,1,0,11,1,1,0,12000.0,1,22,1,51,3,0,0,0.0,4,0,1,1,0,128,2014,2,0,0,0,2,1,0,0,0,0,0,0,8,12000.0,1,3000,0,0,0,0
0,0,1,750,0,0,12,1,1,0,17000.0,1,10,0,60,3,0,0,0.0,1,0,1,1,0,279,2016,2,0,0,0,1,0,0,0,0,0,0,0,15,17000.0,1,3000,0,0,0,1
0,0,0,750,3,0,2,1,1,0,13500.0,1,12,1,57,3,0,0,0.0,1,0,0,1,0,122,2020,3,0,0,0,3,1,0,0,0,0,0,1,8,13500.0,1,2850,0,0,0,0
0,0,0,750,1,0,9,1,1,0,17500.0,1,13,0,22,1,0,0,0.0,4,0,2,1,0,40,2020,2,0,0,0,0,1,0,0,0,0,0,0,1,17500.0,1,3000,1,0,0,1
0,0,0,750,1,1,1,1,1,0,18815.0,0,2,0,22,2,0,0,17700.0,2,0,0,1,1,44,2008,2,0,0,0,1,0,0,0,1,0,0,0,18,1115.0,1,3000,0,0,1,0
0,0,0,750,0,0,11,1,1,0,21500.0,1,12,1,61,4,0,0,7500.0,1,0,1,1,0,28,2019,2,0,0,1,0,0,0,0,0,0,0,0,12,14000.0,1,3000,1,0,0,0
0,0,0,750,0,1,7,0,1,0,70482.0,0,29,1,56,4,0,0,31700.0,0,0,2,1,0,179,2018,2,0,0,1,3,0,0,0,0,1,0,0,17,38782.0,1,3000,0,0,0,0
0,0,1,750,0,0,1,0,1,1,14000.0,0,3,1,55,3,0,0,0.0,3,0,0,1,0,151,2017,2,0,0,0,2,0,0,0,1,0,0,0,9,14000.0,1,3000,0,0,0,0
0,0,0,750,0,0,1,0,1,1,13000.0,0,24,0,19,1,0,0,0.0,3,0,0,1,0,13,2007,1,0,0,0,2,0,0,0,1,0,0,0,8,13000.0,1,2850,0,1,0,1
1,0,0,750,0,0,9,0,1,1,22334.0,1,9,0,34,2,0,1,4600.0,0,0,1,0,0,169,2016,3,0,0,0,2,1,0,0,0,0,0,0,8,17734.0,1,3000,0,1,0,1
0,0,1,750,1,0,6,1,1,0,38655.0,1,6,0,50,4,0,0,9000.0,3,0,1,1,0,9,2015,3,0,0,0,2,1,0,0,0,0,0,0,12,29655.0,1,2850,0,0,0,1
0,0,1,750,0,0,10,0,1,1,24721.0,1,2,0,52,3,0,0,2900.0,2,0,1,1,0,185,2014,2,0,0,2,2,1,0,0,0,0,0,0,15,21821.0,1,3000,0,0,0,1
0,0,1,750,0,0,1,0,2,1,10500.0,1,1,0,32,3,0,0,0.0,1,1,1,0,0,22,2018,1,0,0,0,2,0,1,1,0,0,0,0,20,10500.0,0,2850,0,0,0,0
0,0,1,750,2,0,1,0,5,0,19626.0,1,29,0,22,1,1,0,2500.0,1,0,2,0,0,4,2008,2,0,0,2,0,0,0,0,0,0,0,0,20,17126.0,1,3000,0,0,1,0
0,0,1,750,4,0,12,1,1,0,28331.0,1,8,0,47,4,0,0,10900.0,6,0,1,1,0,155,2015,3,0,0,0,0,1,0,0,0,0,0,0,13,17431.0,1,3000,0,0,0,1
0,0,1,750,1,0,1,0,1,1,20657.0,0,26,1,57,3,1,0,6900.0,5,0,0,0,0,149,2014,2,0,0,0,2,0,0,0,1,0,0,0,15,13757.0,1,2900,0,0,0,0
0,0,1,750,0,0,10,0,2,1,27109.0,1,31,0,28,3,0,0,8000.0,3,0,1,1,0,38,2018,2,0,0,0,0,0,0,0,0,0,0,0,6,19109.0,1,3000,0,0,1,0
0,0,1,750,0,0,11,1,1,0,22780.0,0,8,0,58,3,0,0,5800.0,4,0,1,1,0,112,2020,2,0,1,0,2,0,0,0,0,0,0,0,16,16980.0,1,3000,0,0,1,0
0,0,1,750,2,0,2,0,1,1,31500.0,1,28,0,42,3,0,0,8000.0,3,0,2,1,0,103,2019,3,0,0,1,1,1,0,0,0,0,0,0,7,23500.0,1,3000,0,0,0,1
0,0,1,750,1,0,5,0,3,1,40000.0,1,17,0,37,4,0,0,8500.0,4,0,2,1,0,28,2020,3,0,0,1,0,1,0,0,0,0,0,0,7,31500.0,1,3000,0,0,0,1
0,0,1,750,0,0,11,0,3,1,67452.0,1,4,0,26,4,0,0,50100.0,0,0,1,1,0,24,2017,2,0,0,0,0,0,0,0,0,0,0,0,11,17352.0,1,3000,0,0,0,1
0,0,0,750,2,1,3,1,1,0,21589.0,1,4,0,32,4,0,1,11000.0,0,0,0,0,0,64,2015,3,0,0,0,3,1,0,0,0,0,0,0,9,10589.0,1,3000,0,0,0,1
0,0,0,750,0,0,3,0,1,1,28284.0,0,13,0,31,3,0,0,18700.0,2,0,0,1,1,66,2018,2,0,0,0,0,0,0,0,1,0,0,0,5,9584.0,1,3000,1,0,0,1
0,1,0,750,0,0,8,0,1,1,24237.0,1,15,0,28,3,0,0,17500.0,3,1,1,0,0,83,2020,1,0,0,0,3,0,1,0,0,0,0,0,7,6737.0,0,3000,0,1,0,0
0,0,1,750,1,0,5,0,2,1,15346.0,1,18,0,30,3,0,1,7500.0,5,0,0,0,2,22,2017,2,0,0,0,0,0,0,0,0,0,0,0,18,7846.0,1,3000,0,0,1,0
0,0,0,750,1,0,2,1,1,0,32459.0,0,20,1,28,3,0,0,16600.0,2,0,0,1,0,97,2020,2,1,0,0,1,0,0,0,1,0,0,0,5,15859.0,1,2700,0,0,0,0
0,0,0,750,0,0,10,1,2,0,8500.0,1,9,0,26,1,0,0,0.0,2,1,0,0,0,28,2017,1,0,0,0,1,0,1,1,0,0,0,0,13,8500.0,0,2650,1,0,0,0
0,0,1,750,0,0,5,1,2,0,56124.0,1,24,0,41,4,0,0,41400.0,4,1,0,0,0,51,2019,1,0,0,0,0,0,1,1,0,0,0,0,10,14724.0,0,3000,0,0,0,0
0,0,1,750,0,0,9,0,1,1,46085.0,1,3,0,56,2,0,0,28400.0,1,1,0,0,0,236,2017,1,0,0,0,3,0,1,1,0,0,0,0,11,17685.0,0,3000,0,0,0,0
0,0,0,750,0,0,10,0,1,1,34441.0,1,4,0,68,1,0,0,29200.0,4,1,0,0,0,166,2020,1,0,0,0,0,1,1,1,0,0,0,0,15,5241.0,0,3000,1,0,0,0
0,0,1,750,2,0,4,1,1,0,14500.0,1,5,0,70,3,0,0,0.0,4,0,0,1,0,210,2017,4,0,0,0,0,1,0,0,0,0,0,0,5,14500.0,1,3000,0,0,0,1
0,0,0,750,0,0,8,0,1,1,17000.0,1,2,0,65,3,0,0,8000.0,4,0,1,1,0,461,2016,2,0,0,1,1,1,0,0,0,0,0,0,18,9000.0,1,3000,0,1,0,1
0,0,1,750,0,0,1,1,2,0,3500.0,0,11,0,46,4,0,0,0.0,4,0,0,1,0,39,2014,1,0,0,0,1,0,0,0,1,0,0,0,2,3500.0,1,3000,0,0,1,0
0,0,0,750,1,1,12,0,1,1,38527.0,1,19,1,43,1,0,0,12600.0,3,0,2,1,0,119,2015,3,0,0,0,1,1,0,0,0,0,0,0,17,25927.0,1,3000,0,0,0,0
0,0,1,750,2,0,1,0,1,1,5500.0,1,26,0,27,2,0,0,0.0,5,0,0,1,0,102,2017,3,0,0,0,0,1,0,0,0,0,0,0,6,5500.0,1,3000,0,0,0,1
0,0,0,750,2,0,3,0,1,1,36488.0,1,13,0,34,1,0,0,3500.0,2,0,2,1,0,83,2013,3,0,0,1,1,1,0,0,0,0,0,0,6,32988.0,1,3000,0,1,1,0
0,0,1,750,4,0,6,1,2,0,18737.0,1,3,1,42,2,0,0,7400.0,0,0,0,1,0,24,2019,3,0,0,0,1,1,0,0,0,0,0,0,19,11337.0,1,3000,0,0,0,0
0,1,1,750,0,0,8,0,1,1,21581.0,1,24,0,46,3,0,0,11100.0,5,1,1,0,0,119,2010,1,0,0,0,0,0,1,0,0,0,0,0,15,10481.0,0,3000,0,0,0,0
0,0,1,750,0,0,11,0,1,1,35244.0,1,25,0,45,3,0,0,10700.0,0,0,2,1,0,136,2018,2,0,0,1,1,1,0,0,0,0,0,0,6,24544.0,1,3000,0,0,0,1
0,0,1,750,3,0,8,0,1,1,12500.0,1,11,1,31,4,0,0,0.0,6,0,2,1,0,83,2010,3,0,0,0,3,1,0,0,0,0,0,0,11,12500.0,1,2500,0,0,0,0
0,0,1,750,1,0,8,0,2,1,78013.0,1,6,0,19,1,1,0,51600.0,1,0,2,0,0,15,2017,3,0,0,1,2,1,0,0,0,0,0,0,15,26413.0,1,3000,0,0,0,1
0,0,0,750,2,1,4,0,1,1,59415.0,1,15,1,58,4,0,0,53000.0,0,0,1,1,0,422,2012,3,0,0,3,1,1,0,0,0,0,0,0,14,6415.0,1,2600,0,0,0,0
0,0,0,750,3,0,11,1,1,0,19000.0,1,22,0,38,3,0,0,0.0,4,0,1,1,0,154,2018,4,0,0,0,3,1,0,0,0,0,0,0,15,19000.0,1,3000,0,1,0,1
0,0,0,750,1,0,11,0,1,1,10522.0,0,1,0,44,3,0,0,8300.0,4,0,0,1,0,139,2018,2,0,0,0,1,0,0,0,1,0,0,1,14,2222.0,1,2600,0,0,1,0
0,0,0,750,3,0,10,1,2,0,33000.0,1,10,1,28,1,0,1,4000.0,3,0,2,0,1,34,2019,4,0,0,2,1,1,0,0,0,0,0,0,5,29000.0,1,3000,0,1,0,0
0,0,0,750,2,0,9,0,1,1,42276.0,1,30,0,27,2,0,0,19100.0,0,0,2,1,0,68,2018,5,0,0,2,1,1,0,0,0,0,0,1,20,23176.0,1,2800,0,0,0,1
0,0,1,750,0,0,2,0,1,1,48000.0,0,13,0,44,4,0,0,15000.0,2,0,2,1,0,109,2012,2,0,1,1,0,0,0,0,0,0,0,0,14,33000.0,1,3000,0,0,0,1
0,0,1,750,3,0,6,1,3,0,16000.0,1,13,0,36,4,0,0,0.0,3,0,1,1,0,4,2020,3,0,0,0,3,1,0,0,0,0,0,0,15,16000.0,1,3000,0,0,1,0
0,0,1,750,3,0,9,1,1,0,9000.0,1,19,1,46,3,0,0,0.0,3,0,1,1,0,88,2013,3,0,0,0,1,1,0,0,0,0,0,0,6,9000.0,1,2600,0,0,0,0
0,0,0,750,1,0,6,0,1,0,29973.0,0,14,0,42,3,0,0,15600.0,4,0,0,1,0,172,2020,2,0,0,0,1,0,0,0,1,0,0,0,6,14373.0,1,3000,0,1,0,1
0,0,0,750,4,1,2,0,2,1,58000.0,1,20,0,64,4,0,0,30000.0,2,0,2,1,0,41,2016,4,0,0,2,3,1,0,0,0,0,0,0,20,28000.0,1,3000,0,0,1,0
0,0,0,750,0,0,5,1,1,0,6000.0,0,21,0,46,3,0,0,0.0,1,0,0,1,0,151,2014,2,0,0,0,0,0,0,0,1,0,0,0,12,6000.0,1,3000,1,0,0,1
0,0,1,750,0,0,11,0,1,1,8000.0,0,19,0,65,3,0,0,0.0,1,0,0,1,2,221,2017,2,0,0,0,0,0,0,0,1,0,0,0,10,8000.0,1,3000,0,0,0,1
0,0,1,750,3,0,2,0,1,1,13000.0,1,1,0,46,0,0,0,0.0,4,0,1,1,0,42,2014,2,0,0,0,0,0,0,0,0,0,0,0,20,13000.0,1,3000,0,0,1,0
0,0,0,750,0,0,10,0,1,1,14208.0,1,11,1,54,4,0,0,6200.0,4,0,1,1,0,140,2017,2,0,0,2,1,1,0,0,0,0,0,0,10,8008.0,1,2700,1,0,0,0
0,0,0,750,0,0,11,1,2,0,70552.0,0,19,0,19,1,0,0,45700.0,1,0,2,1,0,13,2020,2,0,1,1,1,0,0,0,0,0,0,0,6,24852.0,1,3000,0,1,0,1
1,1,1,750,0,0,10,0,1,1,10000.0,1,21,0,31,4,0,0,0.0,0,1,1,0,0,73,2014,1,0,0,0,1,0,1,0,0,0,0,0,12,10000.0,0,2850,0,0,0,0
0,0,0,750,0,0,2,0,1,1,32000.0,1,18,1,51,3,0,0,8000.0,0,0,1,1,0,70,2014,2,0,0,1,1,1,0,0,0,0,0,0,17,24000.0,1,3000,0,1,0,0
0,0,0,750,0,1,10,0,2,1,44500.0,1,23,0,43,3,0,0,17000.0,2,0,2,1,0,31,2014,3,0,0,1,1,1,0,0,0,0,0,0,15,27500.0,1,3000,0,0,1,0
0,0,0,750,0,0,4,1,4,0,31231.0,0,12,0,27,0,0,0,5200.0,4,0,2,1,0,12,2017,2,0,0,1,2,0,0,0,0,1,0,0,15,26031.0,1,3000,0,1,0,1
0,0,0,750,0,0,3,1,1,0,111017.0,0,25,0,66,3,0,0,101300.0,0,0,0,1,1,85,2014,2,0,0,0,0,0,0,0,1,0,0,0,19,9717.0,1,3000,1,0,0,1
0,0,0,750,0,0,10,0,1,1,22901.0,1,5,0,64,3,0,0,4400.0,5,0,0,1,0,140,2015,3,1,0,0,2,1,0,0,0,0,0,0,0,18501.0,1,3000,0,0,0,1
1,0,1,750,0,0,5,1,2,0,15610.0,1,4,0,41,3,0,0,6800.0,5,1,0,0,0,47,2018,1,0,0,0,1,0,1,1,0,0,0,0,9,8810.0,0,3000,0,0,0,0
0,0,1,750,2,0,1,0,1,1,41500.0,1,6,0,19,1,0,0,15000.0,6,0,2,1,0,12,2015,3,0,0,1,0,1,0,0,0,0,0,0,12,26500.0,1,3000,0,0,0,1
0,0,0,750,0,0,8,0,3,1,7000.0,0,14,0,46,3,0,0,0.0,2,0,0,1,0,47,2019,1,0,0,0,2,0,0,0,1,0,0,0,6,7000.0,1,3000,0,1,0,1
0,0,0,900,0,1,4,1,1,0,9000.0,0,14,0,54,1,0,0,0.0,6,0,0,1,0,196,2008,1,0,0,0,1,0,0,0,1,0,0,0,11,9000.0,1,3000,0,0,0,1
0,0,0,750,3,1,12,0,1,0,17500.0,0,26,0,41,3,0,0,0.0,3,0,0,0,0,111,2018,2,0,0,0,1,0,0,0,1,0,1,0,10,17500.0,1,3000,0,0,0,1
0,0,0,750,0,0,8,0,1,1,17000.0,1,2,0,53,3,0,0,8000.0,4,0,1,1,0,52,2011,2,0,0,1,1,1,0,0,0,0,0,0,18,9000.0,1,2900,0,1,0,1
0,0,1,750,3,0,3,0,1,1,15124.0,0,18,0,54,4,0,0,2200.0,0,0,0,1,0,157,2014,2,0,0,0,1,0,0,0,1,0,0,0,15,12924.0,1,3000,0,0,1,0
0,0,0,750,0,0,9,1,1,0,109736.0,1,30,1,66,3,0,0,77000.0,0,0,2,1,0,133,2018,3,1,0,0,3,1,0,0,0,0,0,0,10,32736.0,1,2550,0,0,0,0
0,0,1,750,0,0,10,1,1,0,19032.0,0,15,0,56,3,0,0,8300.0,1,0,0,1,0,143,2019,1,0,0,0,0,0,0,0,1,0,0,0,13,10732.0,1,3000,0,0,0,1
0,0,0,750,0,0,9,0,1,1,96026.0,1,24,0,54,4,0,0,91100.0,1,0,1,0,0,139,2016,2,0,0,2,1,1,0,0,0,0,1,1,20,4926.0,1,3000,0,0,0,1
0,1,1,750,0,0,9,1,1,0,3000.0,1,5,0,43,1,0,0,0.0,3,1,1,0,0,76,2004,1,0,0,0,1,0,1,0,0,0,0,0,10,3000.0,0,3000,0,0,0,0
0,0,1,750,1,0,6,0,4,0,73869.0,1,3,0,30,3,0,0,33100.0,0,0,2,1,0,33,2019,3,0,0,1,0,1,0,0,0,0,0,0,8,40769.0,1,2950,0,0,1,0
0,0,1,750,1,0,11,1,1,0,4000.0,0,16,0,57,3,0,1,0.0,5,0,0,0,0,111,2018,2,0,0,0,3,0,0,0,1,0,0,0,0,4000.0,1,2800,0,0,0,1
0,0,0,750,2,0,5,1,1,0,37524.0,1,11,0,58,1,0,0,20300.0,5,0,1,1,0,158,2017,2,0,0,0,2,0,0,0,0,0,0,0,17,17224.0,1,3000,1,0,1,0
0,0,0,750,0,0,1,1,1,0,22500.0,1,20,0,43,2,0,0,4500.0,6,0,1,1,0,181,2019,3,0,0,1,3,1,0,0,0,0,0,0,23,18000.0,1,3000,0,1,1,0
1,0,1,750,0,0,9,0,1,1,18000.0,1,21,0,40,1,0,0,0.0,5,0,1,1,0,46,2017,2,0,0,0,2,1,0,0,0,0,0,0,7,18000.0,1,2900,0,0,1,0
0,0,1,750,1,0,8,0,2,1,23904.0,0,23,0,24,4,0,0,7100.0,4,0,0,1,0,3,2016,2,0,0,0,1,0,0,0,1,0,0,0,13,16804.0,1,3000,0,0,0,1
0,0,1,750,3,0,2,0,2,1,77500.0,1,5,0,31,2,0,0,39000.0,1,0,2,1,0,56,2002,3,0,0,1,3,1,0,0,0,0,0,0,16,38500.0,1,2450,0,0,0,1
0,0,1,750,2,0,1,0,1,1,50500.0,1,11,0,62,3,0,0,13000.0,4,0,2,1,0,120,2014,2,0,0,1,1,0,0,0,0,0,0,0,17,37500.0,1,3000,0,0,1,0
0,0,0,750,4,0,3,0,1,1,14500.0,1,7,0,49,3,0,0,0.0,3,0,0,1,0,344,2016,4,0,0,0,2,1,0,0,0,0,0,0,19,14500.0,1,3000,0,1,0,1
